zipcode,liberalism_index
38871,0.32738095238095233
38873,0
38874,1
38876,0
38878,0.2294848509310085
38879,0
38893,1
38901,0.24800389350596258
38902,0.1331082034089553
38915,0.1122403001704024
38916,0.2190814372349642
38917,0.14111036938139743
38920,0
38921,0.14026268115942028
38922,0.26027019575406674
38923,1
38924,0.4207964601769911
38925,0
38926,0
38927,0
38928,0.2687577303648732
38929,0
38930,0.23836884117742388
38935,0.1516400517480431
38940,0
38941,0.3294633149715326
38943,0
38944,0.4107532233598786
38946,0
38947,0
38948,0.4294619422572178
38949,1
38950,0
38952,0
38953,0
38954,0
38957,0
38961,0.47823383084577115
38962,0
38963,0
38965,0.7572964669738863
38966,0
38967,0.062474689289205416
38975,1
39000,0
39020,1
39021,0
39027,1
39032,0
39038,0.17069076526857985
39039,0.15449147058087276
39040,0
39041,0.2956859215924486
39042,0.17096397035248567
39043,0
39044,0.5595023207839093
39045,1
39046,0.22804275153901557
39047,0.18578781809759626
39048,0
39051,0.04318258444723848
39052,0.5265151515151515
39054,0
39055,1
39056,0.308833345327608
39059,0.49590417558480193
39060,0.43607858220829976
39063,1
39066,0.20053507031748594
39067,0
39068,0
39069,0.7931596347607053
39071,0.26618331471295203
39073,0.12103290839658983
39074,0.21662268681573393
39077,0
39079,0.5089314194577352
39080,0
39082,0
39083,0.4829868859579856
39086,0
39088,0
39090,0.1331689364816556
39091,1
39092,0
39094,0
39095,0.5284355180439407
39096,0.535343665768194
39097,0.5399425287356322
39098,0.4339622641509434
39101,0
39105,0
39108,0.6605691056910569
39110,0.27728528591841317
39111,0.09955811461116686
39113,1
39114,0.45692293291723873
39116,0.45992347608684303
39117,0.1289057107701596
39119,0.08427181175932959
39120,0.37785352567434494
39121,0.14450923652519582
39122,0.1763129774624978
39130,0.13894249870727834
39140,0
39144,0
39145,0.2740984829961082
39146,0.10158462033462033
39149,1
39150,0.5029993881510977
39151,0
39152,0
39153,0
39154,0.34098302720262164
39157,0.22049978581986351
39158,0.11703616001103863
39159,0.13246325726793767
39160,0
39161,0
39163,0
39167,0.49572873082287305
39168,0.25654423873129495
39169,0.5
39170,0.40601272375875336
39174,1
39175,0.27042408777482524
39176,0.24563413014608232
39180,0.2552219076953505
39181,0
39182,0.6262900355871887
39183,0.2423514711382286
39189,0.5791990311534285
39190,0
39191,0.0773850403819023
39192,0.39282798040283073
39194,0.07920521715766513
39201,0.33730142281427433
39202,0.6777925946065568
39203,1
39204,0.5232037927350428
39205,0.27146738872843035
39206,0.8032033864759679
39207,0.34211752974331
39208,0.22544169695370814
39209,0.5568140566428317
39211,0.2626543344518092
39212,0.6564702480877974
39213,0.94957018314502
39215,0.30844874370015823
39216,0.5635191194128872
39217,1
39218,0.03894946157611356
39225,0.23944806815009273
39232,0.12832862949868495
39236,0.22630771392025556
39255,1
39266,0
39269,1
39272,0.6855153181100974
39282,0.16482843137254902
39283,1
39284,0.2359399818470615
39286,1
39288,0
39289,0.4262578616352201
39296,0.16206331372426605
39301,0.28540835899704076
39302,0.26598224980069946
39303,0
39304,0.23214285714285715
39305,0.18338624418486726
39307,0.08413604357261179
39308,0
39320,0.07343442228900396
39322,0.35684389140271494
39323,0
39324,0.4803921568627451
39325,0.48306379911089753
39326,0
39327,0.14877839320694913
39328,0.10138044579533942
39330,0
39332,0
39335,0.13263747046337457
39336,0
39338,0.7187877474922535
39339,0.18905667458249512
39341,0.034519253297659924
39342,0
39345,0.18548739823824906
39346,0
39347,0
39350,0.43887497622342586
39352,0
39354,0.3333333333333333
39355,0.27985632109675396
39356,0
39358,0
39359,0
39360,0
39361,0
39362,0
39363,0
39364,0
39365,0.09442706416390627
39367,0.1710163389582787
39401,0.3851317535287767
39402,0.23186059781107032
39403,0.2210112131464052
39404,0.17738493378004908
39406,0
39421,0
39422,0.17302227872675313
39425,0
39426,0.33122831489032206
39427,0
39428,0.3019615512536019
39429,0.1539634432611578
39437,0.04568731407206315
39439,0
39440,0.15379801606447868
39441,0.018221784169518244
39442,0.0521258939876125
39443,0.04230403108748799
39451,0.1796720021889322
39452,0.05322426830113367
39455,0.22317101584342963
39457,0.5
39459,0.5192138779095301
39461,1
39464,0.4139261089599891
39465,0.1699760359611288
39466,0.3824808597278286
39470,0.6161161315131706
39474,0.2219268949441363
39475,0.1593338778753145
39476,0.16111195338571577
39477,0
39478,0.1927861473375639
39479,0.1989937802125333
39480,0
39481,0
39482,0.20957311773854176
39483,0.14239351519502272
39485,0
39497,0
39501,0.25215071640394343
39502,0.1364168035649892
39503,0.17509186771397306
39505,0.16644867081447964
39506,0.11419115559243821
39507,0.29232127678142916
39520,0.5730087410779587
39521,0.6990907156348333
39522,0
39525,0.3999314988991981
39529,0
39530,0.31643817227240745
39531,0.20877920590075838
39532,0.22872254630796313
39533,0.2541138115688336
39535,0.5663122177955539
39540,0.29518403749994937
39553,0.15502381870984994
39555,0
39556,0.06765171881466595
39558,0
39560,0.29972129112782353
39561,0.10523284478730228
39562,0.1002533078027388
39563,0.4426924577686889
39564,0.3380290328443562
39565,0.17730780110306849
39566,0.4310009113260829
39567,0.29861804778425044
39568,0.38416094131100964
39571,0.2800872935912226
39572,0.41666666666666663
39573,0.26742945473980456
39574,0.05272130356813168
39576,0.46646030200547617
39577,0.24034670545697265
39579,1
39581,0.42394518466357944
39601,0.0836515664851219
39602,0
39603,0
39629,0.09998188159623138
39630,0.3157894736842105
39631,0.3793290043290043
39638,0.08684467477842872
39641,0.20793650793650795
39643,0
39645,0
39647,0
39648,0.22643562399895398
39649,0.22667124618249343
39652,0
39653,0
39654,0.42080115699282244
39656,0
39657,0
39661,0
39662,0.20295663600525624
39663,0.31715049656226124
39664,0
39665,1
39666,0.1742648575318354
39667,0.29973052679130213
39668,0.3704268292682927
39669,0.13174270739073596
39690,0.5688349630336275
39701,0.3485031340097894
39702,0.25069757442843665
39703,0.3318027181506902
39704,0.04491397352684508
39705,0.16092428408268966
39720,0
39730,0.33651216205656187
39733,0
39735,0.13466147463514624
39739,0
39740,0.26033100773306855
39741,0.8266615432783991
39743,0.5802197802197803
39744,0.08354262727785122
39745,0
39746,0.06417192061073745
39747,0.3133714538254382
39750,0.1789220112218985
39751,0
39752,0.16723289597000937
39755,0
39756,0.1438781504523941
39759,0.4478219472677063
39760,0.10585329146196794
39762,0.37958236872083195
39766,0
39767,1
39769,0.20508024633547048
39772,0
39773,0.18876034058227503
39776,0
39802,0
39813,0
39815,0.5416666666666667
39817,0.23504645541516622
39818,0.03663613201572817
39819,0.2835390420222056
39823,0.6171710218019789
39824,0.655773092369478
39825,0
39826,0
39827,0.29337121212121214
39828,0.4469868137459039
39829,0
39832,0
39834,0.10204881683856339
39836,0
39837,0.06414509169363539
39840,0.22154954203982882
39841,0
39842,0.09952654329702118
39845,0.1622740137028863
39846,0.06889151297046034
39851,0
39854,0
39859,0
39861,0
39862,0.10659761645852237
39867,0
39870,0
39877,0.42962085308056874
39886,0.5787864267118517
39897,0.1936894532448106
39904,0
39930,0
39987,1
40001,0
40003,0.28536122111355133
40004,0.4229760285027865
40006,0.30482694781895137
40008,0.23002849472733516
40009,1
40010,0.3670500403551251
40011,0.7663718731163351
40013,0.341305181595772
40014,0.42493715554110534
40017,1
40018,0
40019,0.6847824502919182
40020,0
40022,0.41988600825401595
40023,0.3487627102998907
40025,0.5215182168860433
40026,0.44538635300036244
40027,0.31665171038637474
40031,0.49724217999930215
40033,0.43633996048974344
40037,0.8162499999999999
40040,1
40041,0.6325028662976545
40043,0
40045,0.5
40046,1
40047,0.29702762573879726
40049,0
40050,0.7050438596491228
40051,0.074100045561178
40052,0.2790977961432507
40055,0.7841170419701615
40056,0.5354502195077089
40057,0.42521684233640755
40058,1
40059,0.46730263254564913
40060,1
40061,1
40062,1
40065,0.47989392409638454
40066,1
40067,0.39933445397500555
40068,0.36394636325500596
40069,0.2005435803698429
40070,0
40071,0.16576234629829345
40075,1
40076,0.47036637489094024
40077,0
40078,0.7916505791505791
40094,1
40104,1
40107,0.48680836707152497
40108,0.6479276151642361
40109,0.42163380090027275
40110,1
40111,0.6610215053763441
40112,1
40113,1
40115,0
40117,0.6256907068532472
40118,0.4793111972340383
40119,0.21182778489116516
40121,0.38320614211834236
40129,0
40140,0
40142,0.17512626262626263
40143,0.6080002726537673
40144,0.4595583160800552
40145,1
40146,0.5302765450385567
40148,1
40150,0.49369242947610825
40152,0.28125
40155,0
40157,0.5199579831932774
40159,0.3354819683181665
40160,0.6058538181935954
40161,0
40162,0.15334924504498787
40165,0.44740789380969015
40173,1
40175,0.42545050838225507
40176,0.8547770445223528
40177,0
40178,0
40191,1
40201,0.6059581775864309
40202,0.6875059865658908
40203,0.8507459281769327
40204,0.8250523808072034
40205,0.728481454357196
40206,0.6545524667358963
40207,0.5418414354308413
40208,0.6288576567634249
40209,0
40210,0.7238805487317299
40211,0.7957817951785908
40212,0.8743467173525863
40213,0.5767345828411138
40214,0.5722952193316773
40215,0.7645627815689306
40216,0.3892364284053235
40217,0.7894492678858892
40218,0.7073490035877428
40219,0.6240614695727933
40220,0.4396999268554828
40221,0.609375
40222,0.4003731459011456
40223,0.4133726057446457
40224,1
40226,0
40228,0.2588003222066176
40229,0.6444680238922381
40231,1
40232,0.42740842302493887
40233,0.7150155303407619
40239,1
40240,0
40241,0.6266100559161809
40242,0.6775097014198211
40243,0.5430620121518929
40245,0.3195604947126023
40246,0
40247,1
40250,1
40252,0.17280134284802334
40253,0.6312717994259753
40255,0.8678240740740741
40257,0.6623537478875445
40258,0.5065051138212844
40259,0
40260,1
40261,1
40268,0
40269,1
40270,0.6403349475383373
40272,0.45566954236900425
40274,1
40280,0
40291,0.34716262497384226
40292,1
40296,1
40299,0.34208831713941057
40303,1
40307,1
40309,1
40310,0
40311,0.519707638582217
40312,0.32006389376096217
40313,0.5597721865763103
40316,1
40321,1
40322,0.4879881450488145
40324,0.5534080032368096
40326,1
40328,0.7705914521285546
40330,0.35706496674911825
40336,0.35491228767638894
40337,1
40339,0.5416666666666666
40340,0.39006039006039006
40342,0.4463213821364935
40346,1
40347,0.793624771498486
40348,0.5673076923076923
40350,0
40351,0.6033486126397061
40353,0.5295858947533205
40355,0
40356,0.46148487592620113
40357,1
40358,0.9048729415105055
40359,0.44630595946593854
40360,0.7441994662986824
40361,0.4009706454176888
40362,0.1816540303272147
40363,0.39179531160663233
40370,0.7794821477508516
40371,0.5065165876777251
40372,0.2766259138373297
40374,0.3296626984126984
40379,0.8334073210007297
40380,0.6667214438629288
40381,1
40382,1
40383,0.5268313221388564
40385,0.34806432650319113
40387,0.40192307692307694
40390,0.28292847738765153
40391,0.4761179939175192
40392,0.2616989638103182
40402,0.33860977485437527
40403,0.7093586129992586
40405,1
40409,0.20419020715630887
40410,1
40419,0.7847141893194524
40422,0.5515070484077766
40423,0.22841251902470172
40437,0.12194153939091729
40440,0
40442,1
40444,0.4892259182613494
40447,0.36418024971919655
40452,1
40456,0.4182835027919731
40460,1
40461,0.5743142266368944
40464,0
40465,1
40467,1
40468,0.18591874422899352
40472,0
40475,0.6060146312433838
40476,0.726151363036609
40481,1
40484,0.3635444035510227
40486,0.5735199485199485
40489,0.792322117017239
40493,1
40501,1
40502,0.549085665415617
40503,0.6009683518615477
40504,0.4495085464567994
40505,0.7968003417531595
40506,0.4583333333333333
40507,0.716493327429963
40508,0.8094624840831346
40509,0.5592536251750186
40510,0.599709235698408
40511,0.4626160859150605
40512,0
40513,0.5179197593512219
40514,0.5282833207205274
40515,0.5396904994927146
40516,0.455570813319101
40517,0.5926739688390911
40522,0.28288621786560175
40523,0.2920129270544783
40524,0
40533,0.2640463917525773
40536,0.5955882352941176
40544,0.19611111111111112
40545,1
40546,1
40555,0.5312783524786953
40574,1
40577,0.6326981388540359
40578,1
40579,1
40580,0.5324790662583369
40583,0.18080287073191995
40588,0.6686630783530167
40591,0.5544551456594574
40601,0.6333565543594187
40602,0.4909216184529208
40604,0.2607506325020449
40619,1
40625,1
40659,1
40662,1
40677,0
40701,0.23241817847373003
40702,0.32220672731106875
40716,1
40729,0.751312686219061
40730,0
40733,1
40734,0
40741,0.3652061379116407
40743,0.28471686342313
40744,0.43952491801894156
40745,0.475
40747,1
40748,1
40755,0
40759,0
40763,0
40767,1
40769,0.13193287975403495
40770,1
40771,0
40780,1
40793,1
40801,0
40806,0.5138888888888888
40807,0.475635593220339
40810,0.5894818119423473
40815,1
40823,0.12973363307067423
40824,0
40829,0.13717494089834514
40831,0.5775287578715012
40849,1
40854,0.7041729702471003
40860,1
40861,1
40868,0
40870,1
40873,0.28526816911250874
40875,1
40903,1
40905,1
40906,0.39589909472098433
40915,0.6052025782688766
40922,1
40923,0.28470153884338545
40933,1
40935,0.32309941520467833
40936,1
40939,0
40940,1
40949,0.735851735015773
40953,1
40962,0.411703936557984
40965,0.5013045828858725
40966,0
40968,1
40972,0.1789628252006893
40977,0.09362070549731347
40979,0
41001,0.35019157175396787
41002,0.8266761527037352
41003,1
41004,0.28674737546315354
41005,0.6060740734219956
41006,0.19386530708385372
41007,0.850952945780532
41008,0.5424243349328828
41010,0.7004591985655908
41011,0.46905794869748385
41012,0.7265432098765432
41013,1
41014,0.8089265035043599
41015,0.5133934774894926
41016,0.7309052380466574
41017,0.4244704582583386
41018,0.41861114182205605
41019,0
41021,1
41022,0.5353683120845593
41023,1
41030,0.7162340835615209
41031,0.49821918893985495
41032,0.5914786967418546
41033,0.19898154276049707
41034,0.10104672929594065
41035,0.40667203855729667
41039,0.38787382258510344
41040,0.3178371275907371
41041,0.4079670829146931
41042,0.4100603559558015
41043,0.30263157894736836
41044,1
41045,0.6609375
41046,0
41048,0.33014813244659325
41049,0.6913664323374341
41051,0.45276204250151564
41052,0.2735347985347985
41055,0.5889039855072463
41056,0.5888658908186842
41059,0.6602917599118208
41062,1
41063,0.7425020683949255
41064,0.35827352472089313
41065,1
41071,0.5759420382172122
41072,0.5224110105121943
41073,0.619046730931787
41074,0.549655722920932
41075,0.4308282636175602
41076,0.4254238514651313
41080,0.14610501877099388
41081,1
41083,1
41085,1
41086,0.22548013680610363
41090,0
41091,0.31224570704062293
41092,0.1545777031966933
41093,0.21036155202821868
41094,0.2680261731558137
41095,1
41096,1
41097,0.2626098214113133
41101,0.41515150716396204
41102,0.29324510912458224
41105,0.5313468225581647
41121,0.47436823104693143
41129,0.4158966415229885
41139,0.36960773004219233
41141,0
41143,0.4292688434559167
41144,0.2900042308590103
41149,0
41164,0.5969313810643618
41166,0
41168,0.6367567181246426
41169,0.6882296711516191
41171,0.8227366341042553
41174,0
41175,0.4731403677135295
41179,0.10950884098439395
41183,0.2556818181818182
41189,0.5416666666666666
41201,1
41203,0.5108695652173914
41216,0.2718080888183981
41222,0.24455625036697787
41224,0.16219830148010755
41230,0.4944634085655143
41231,0.14272447020380902
41238,0
41240,0.022738044661198033
41255,0
41256,0.39863645407003184
41265,0.15236691294875437
41267,0
41268,0
41271,1
41274,0
41301,0.6702341679354875
41311,0.1375994759265061
41314,0.2375
41332,0
41339,0.7791771893641616
41352,1
41360,1
41390,1
41427,1
41465,0.5378632352659337
41472,0.42887212975080335
41501,0.33893238803664155
41502,0.27955670407799404
41503,0
41512,0
41514,0
41519,0
41520,0.5929347826086956
41522,0.4523378073391209
41523,1
41524,0
41527,0
41531,1
41533,1
41537,0.562593984962406
41539,0
41543,1
41547,1
41553,0.8560981956974323
41557,1
41559,0
41560,0
41562,0
41568,0
41572,0
41601,0.16509256804524566
41603,0.5
41605,0
41607,1
41630,1
41635,0.157966394368068
41640,1
41642,0
41643,0
41645,0.7950468438808276
41647,0.7592948717948718
41649,0.5266166398066076
41650,1
41653,0.4514000541339277
41659,0.5141304347826087
41661,1
41672,1
41701,0.43086730034947646
41702,0.30490194760079786
41713,0
41719,0
41721,0
41723,1
41727,0.08689964391175958
41729,1
41731,1
41740,1
41746,0.6641914191419142
41749,0.5629765160151899
41751,0
41759,0
41776,0
41777,0
41804,1
41810,0
41822,0.837667871543086
41824,0.695547914215908
41825,1
41826,0
41831,0
41837,1
41843,1
41844,0.5611111111111111
41858,0.38052041924226976
42001,0.2747427896583632
42002,0.1689217930164864
42003,0.284292777817673
42005,0
42020,0.18430580846066555
42021,0
42023,0.6351147342995169
42024,0.40826940050241023
42025,0.37679510949969347
42027,0
42028,0
42029,0.4475618778418212
42031,0.03560569052068679
42035,0.17724765018389865
42036,0
42038,0.2777598755020508
42039,0
42040,0.3010487194583456
42041,0.16681318056879774
42044,0.29701670469837926
42045,0.30509361125558004
42048,0.506578947368421
42049,0.5176903343521926
42050,0.1432106424041908
42051,0.09988366436418045
42053,0
42054,0
42055,0.658081721289458
42056,0.17953885257806826
42058,0
42061,0
42064,0.3551315767495744
42066,0.3704846981794391
42069,0
42071,0.4692961290551594
42076,0.687206572769953
42078,0.3223958333333333
42079,0
42081,0
42082,0.22537878787878785
42083,0
42085,0
42086,0.21186891941173008
42087,0.4159082576860716
42088,0
42101,0.47639516577060415
42102,0.330775372841974
42103,0.2856215606594547
42104,0.48013252674519435
42108,1
42109,1
42118,1
42120,0
42122,0.2568387830411467
42123,0
42127,0.23223795832705102
42129,0.1764580056246723
42130,1
42133,0.5348285209935695
42134,0.290361978647805
42135,0.5928253159765651
42140,0
42141,0.4875604087113632
42142,0.1771689565121008
42151,0
42152,0.16420250896057348
42157,0
42159,0.4401927498357752
42160,0.5
42164,0.24036782909614962
42166,0.6499884978145848
42167,0.1113908284480846
42170,0
42171,0.2860745721939752
42202,0.28986077481840195
42203,0
42204,0
42206,0.3376123432888231
42210,0
42211,0.29266645725633167
42215,0.32196969696969696
42216,1
42217,0.2572953497084787
42220,0.32823779528203256
42221,0
42223,0.6361456403830555
42232,0
42234,0.4388888888888889
42236,0
42240,0.27324928374559054
42241,0.3072957055994872
42256,0.5339818630268587
42259,1
42261,0.1536576740203314
42262,0.3792804417804418
42265,0
42266,0.11890390621000359
42274,0.2582315350595203
42275,0.6221264367816092
42276,0.17468568191211475
42286,0.15856184205766377
42301,0.3565181716166876
42302,0.3197900665642601
42303,0.3136388821340824
42304,0.2099108582691274
42307,0
42320,0.3382437089026404
42321,1
42323,0
42325,0.0825696037856996
42326,0
42327,0.262837322252933
42330,0.29689265995531616
42333,1
42337,0.8000830730123729
42339,0
42343,0
42345,0.3008633061204919
42347,0.15500179706203832
42348,0.47109310867680304
42350,0.2220709946848899
42351,0.618009289898767
42352,0.16205239802013996
42354,0
42355,0.4432287673566743
42361,0.5264423076923077
42366,0.4218855686350287
42367,0.385258358662614
42368,0
42369,1
42371,0
42372,0.11226131541725601
42376,0.3495317899420102
42378,0.31854697651174413
42402,1
42404,0.16477757597508763
42406,0.3849502487562189
42408,0.18037880771580694
42409,0.2540190107050572
42410,0
42411,0
42413,0.15033702228504195
42419,0.09840226454424864
42420,0.5082521222072172
42421,1
42431,0.22341290154874585
42436,0
42437,0.22126129296843944
42440,0
42441,0
42442,0
42445,0.27732428781460167
42450,0.44063030530146885
42452,0.46452150261391534
42455,0.2046677565445499
42456,0.4479917160662715
42459,0.11713245147624604
42461,0
42462,0.7279013216513217
42463,0
42464,0
42501,0.25574242731535124
42502,0.22572965536674994
42503,0.22051171782765
42516,0
42518,0.3040649058041462
42519,0.2130581432701574
42521,1
42528,0
42539,0.14971313472978293
42541,0
42544,0.09482878794619684
42553,0.31535046237915093
42564,0
42565,0
42567,0.36269419504855843
42579,1
42596,1
42602,0.19576680623148615
42603,1
42605,1
42629,0.2949271299316606
42633,0.3637806474168049
42634,0.3500359911406423
42635,0
42641,1
42642,0.1610474610205063
42647,0.05876494547249301
42653,0
42680,1
42701,0.35421177515786995
42702,0.18016163974334765
42712,0
42716,0.2787242196209587
42717,0.232216381217121
42718,0.32116001012821066
42719,0
42721,0.18105552022236354
42722,0.5054347826086956
42724,0.14408461641343293
42726,0.35630891173950296
42728,0.44340150904713693
42729,0.4967599702173205
42730,1
42732,1
42733,1
42740,0.3769403022865109
42741,1
42743,0.047709652322357396
42746,0.5238486842105263
42748,0.4456866651996636
42749,0.1863388439046334
42753,0
42754,0.028431357035195066
42755,0
42757,0.7261698440207973
42758,1
42759,0
42765,0.6369698771304003
42776,0.5789787275291979
42782,0
42784,0.8879309604014849
42855,1
42877,1
42904,0
43001,0.38843727474395556
43002,0
43003,0.7393642790270374
43004,0.4626767319244081
43005,0
43006,0.5782679738562091
43007,1
43008,0.5795296486090776
43009,0.3459809334887983
43011,0.4683403841298578
43012,1
43013,0.4488555078683834
43014,0.32140032922342004
43015,0.6521698692669418
43016,0.47613256188403946
43017,0.39559053672133954
43019,0.33242451379093163
43021,0.372982079607838
43022,0.7306767288195102
43023,0.507254781193311
43024,1
43025,0.5841562197551451
43026,0.5695349290374561
43028,0.6290257984335202
43030,0
43031,0.43342462675388227
43033,1
43034,0
43035,0.42087905936007874
43040,0.3779963014595995
43041,0.5064102564102564
43044,0.12325770868163445
43045,0.6637842321068033
43046,0.4618461091648403
43050,0.22918392590418232
43054,0.33660602884702717
43055,0.4241570851728097
43056,0.4166032889135635
43058,0.21961612224696855
43060,1
43061,0.5131641385371755
43062,0.5626226094102365
43064,0.37288959820722095
43065,0.38484140820960455
43066,0.6687204192021636
43067,0.7080834945196647
43068,0.5222803834623103
43071,0.7042253371249143
43072,0.5982715633334608
43073,1
43074,0.4953123738554539
43076,0.467918826009264
43078,0.3806252387974251
43080,0.23820192350308025
43081,0.5375647310994713
43082,0.42300533494779635
43084,0
43085,0.6172396252128411
43086,0.39993116264137896
43091,0
43101,1
43102,0.6215674275479022
43103,0.26341145298822566
43105,0.3646054121075479
43106,0.4697991012424002
43107,0.3066574455869304
43109,0
43110,0.3551704565118672
43112,0.40631242590362326
43113,0.5527826678157828
43115,0.5098958333333333
43116,0
43117,0
43119,0.6273882662702908
43123,0.4790371138123257
43125,0.30803003977077625
43128,0
43130,0.2851781094448788
43133,1
43135,0.1601190476190476
43136,0.8589593090648389
43137,0.6887620817021654
43138,0.5471495558863184
43140,0.4422485861116191
43143,0.16135860953641185
43145,0.5228174603174603
43146,0.5768384106509001
43147,0.45862610664152714
43148,0.504223412706119
43149,0.4794435956200662
43150,0
43152,1
43153,0
43154,0.280345541031789
43155,0.8469292237442922
43160,0.4466885560971046
43162,0.46323708970767796
43164,0.8733752746155383
43176,1
43180,1
43197,0
43201,0.8163888023708148
43202,0.9341983312520261
43203,0.8558574855539842
43204,0.5374754450961879
43205,0.8457539559952566
43206,0.7190878863601855
43207,0.4019921431077446
43208,0.6249999999999999
43209,0.6668895028758544
43210,1
43211,0.9572107396189906
43212,0.6278457831585658
43213,0.5863776303159294
43214,0.7397618960737018
43215,0.48783219259595445
43216,0.3675100143532961
43217,0.6440259740259741
43218,0
43219,0.6287451285108203
43220,0.5471576451232651
43221,0.6050798462631239
43222,1
43223,0.5787599059702718
43224,0.7645388909182151
43226,0
43227,0.5465511211069093
43228,0.45314204001849495
43229,0.6222527560035211
43230,0.536516167511499
43231,0.5053543258685136
43232,0.6149501070158738
43234,0
43235,0.5896075349403915
43236,0.7863095238095239
43240,0.6345568010892902
43252,1
43264,0
43301,0.5104166666666666
43302,0.3950740437925505
43308,1
43310,0.5161871259282125
43311,0.29364056026469665
43314,0.4624753301958403
43315,0.36794936610406787
43316,0.4774168483845903
43318,0
43319,0.7759238167552517
43320,1
43321,0.634375
43322,1
43323,0
43324,0.3004573573078192
43326,0.23915029218662687
43330,0
43331,0.07159686896927217
43332,0
43333,1
43334,0.6769452133587586
43337,0.3004463660201365
43338,0.33965984642018965
43339,1
43340,1
43341,0
43342,0.532797619047619
43343,0
43344,0.5227153116014984
43345,0
43347,0
43348,0.7735252808988764
43351,0.1848207585018124
43352,1
43356,0.21208387201034262
43357,0.28732401458008067
43358,0
43360,0.22852839532977665
43361,0.41666666666666663
43380,1
43402,0.5831024685782309
43403,1
43404,0
43406,0
43407,0
43410,0.46209182491894396
43412,0.4840191134542615
43413,1
43416,0.6142108608340866
43420,0.47834428059331113
43430,0.8275987115544471
43431,0.6206836535783904
43432,0.25790699199790107
43435,0.26864035087719296
43438,1
43440,0.5237080887861338
43441,1
43442,0
43443,0
43445,0.555965909090909
43446,1
43447,0.41666666666666663
43449,0.738755539830865
43450,0.7620306962732915
43451,0.644927536231884
43452,0.43941099565659036
43453,1
43456,0.7585497835497835
43457,1
43460,0.5763094361770996
43462,0.677453301762694
43464,0
43465,0.07061122347305518
43466,0
43469,0.37284513550073717
43501,0
43502,0.295124594046543
43504,0.7416347742434698
43506,0.36260807849207977
43511,0
43512,0.3360762625675085
43515,0.4036409506328771
43516,0.27716256629300107
43517,0.21935907776170877
43518,0.15368544570369397
43521,0.5951551467855816
43522,0.9253196233965465
43523,0
43524,1
43525,1
43526,0.2565095672972385
43527,0.19602272727272727
43528,0.37703538240787215
43529,0
43532,0.4382557986498204
43533,0
43534,1
43535,0
43537,0.3751894158301583
43540,0.7194322254806126
43542,0.3373242672770412
43543,0.25744596744939796
43545,0.3247008303568195
43547,0
43548,0
43549,0.23712624584717606
43551,0.5167845159689903
43552,0.7484208737038925
43553,0.6142145095509519
43554,0.4027827755476041
43555,1
43556,0.7740722441809398
43557,0.15615145101963543
43558,0.6177778612281353
43560,0.5584226872072022
43561,0
43562,1
43566,0.6584176519064258
43567,0.46254190188122724
43569,0.5418992146529629
43570,0.1106163388930379
43571,0.4418175323050823
43590,0
43603,0.2676282051282051
43604,0.4916215950852758
43605,0.38610820283204506
43606,0.6626102121864577
43607,0.7118204183434699
43608,0.6838914145829691
43609,0.7541041059956597
43610,1
43611,0.6114126367560093
43612,0.5432243200081448
43613,0.8289504855804528
43614,0.6134306955122826
43615,0.4032302016895503
43616,0.541759571807155
43617,0.5101969536736568
43619,0.6031631288479444
43620,1
43623,0.6196358025950026
43624,1
43635,0.37303024273776364
43659,0
43660,0
43697,0.8068452380952381
43701,0.28854889386997273
43702,0.14231124416366497
43704,0
43711,1
43713,0.15997095711958126
43716,0.10067115792173797
43718,0.08186392565222841
43719,0.20827632611202482
43720,1
43723,0.1512735364342491
43724,0.34177695855433277
43725,0.3244933337197541
43727,0.8462187118437119
43730,0
43731,0.46796160877513715
43732,0.8934410963830662
43733,0
43734,0.7863564468653788
43739,0
43740,0.5277777777777778
43746,0.3662701843868192
43747,0.3849804578447794
43748,0.600354609929078
43749,0.6779422128259337
43750,0
43754,0.15420948351131708
43755,0
43756,0.5923776216674052
43758,0.5690284178187404
43759,0.030155052858108267
43760,0
43762,0.45820190558717605
43764,0.5338075880758808
43767,0
43768,0
43769,0
43771,0.18955761316872427
43772,0.9030863200947152
43773,0.42787270038937897
43777,0.6687512557765721
43778,0.3421314129403227
43779,0.41944444444444445
43780,0.221607009694258
43783,0.4475925795050591
43787,0.819757458156191
43788,0
43791,1
43793,0.30137159382735595
43802,0.10434747031330474
43804,1
43810,0
43812,0.23582343096596659
43813,1
43821,0.2709096226148243
43822,0.19876457447967746
43824,0.06800309307035765
43830,0.2120143507344188
43832,0.6111378409468354
43837,0.3818567778779681
43840,0.5979451016075219
43843,0
43844,0.7006596669234368
43845,0.25654970481618644
43901,0.2962855925379996
43903,0.3627473558512453
43905,1
43906,0.25172076008119637
43907,0.260705026391909
43908,0
43910,0.16470673564433633
43912,0.4783439631945399
43913,0
43915,0.1628267973856209
43917,0.3476572015172078
43920,0.35056071252607807
43925,1
43927,0
43928,0
43930,1
43931,1
43932,1
43933,0.20847768478349837
43935,0.42949840645757004
43938,0.6692310245923409
43939,0.6955128205128205
43940,0
43942,0.0375904548213358
43943,0.17552487898232577
43944,0.12281032139903106
43945,0
43946,0.7455646397237117
43947,0.01960629258531431
43950,0.15183508887014743
43951,0
43952,0.20103577691377264
43953,0.1747614076323339
43955,0
43960,0
43962,0
43963,0
43964,0.5606142119500621
43967,0
