weeknumber	weekday	date	start	end	duration	category	project	location
20	3	5/16	9:45 a	11:00 a	1:15	science		lab
20	3	5/16	11:00 a	12:00 p	1:0	extracurricular	refs	campus
20	3	5/16	12:45 p	1:30 p	0:45	extracurricular	diversity	campus
20	3	5/16	1:45 p	5:15 p	3:30	science		lab
20	4	5/17	10:30 a	4:00 p	5:30	science		lab
20	4	5/17	9:00 p	9:15 p	0:15	extracurricular	diversity	home
20	4	5/17	9:15 p	10:30 p	1:15	extracurricular	refs	home
20	5	5/18	9:40 a	12:00 p	2:20	science		lab
20	5	5/18	12:00 p	2:00 p	2:0	extracurricular	board	campus
20	5	5/18	2:00 PM	3:00 p	1:0	science		lab
20	5	5/18	3:00 p	4:00 p	1:0	extracurricular	symposium	campus
20	5	5/18	4:00 p	5:15 p	1:15	science	seminar	campus
20	5	5/18	5:20 p	6:30 p	1:10	science		lab
20	5	5/18	7:00 p	7:15 p	0:15	science		home
20	6	5/19	11:00 a	12:30 p	1:30	science		lab
20	6	5/19	2:40 p	4:15 p	1:35	science		longwood
21	1	5/21	2:00 p	4:30 p	2:30	science		lab
21	1	5/21	4:30 p	4:45 p	0:15	extracurricular	diversity	lab
21	1	5/21	4:45 p	5:30 p	0:45	science		lab
21	2	5/22	10:00 a	5:35 p	7:35	science		lab
21	3	5/23	10:00 a	12:10 p	2:10	science		lab
21	3	5/23	2:30 p	4:30 p	2:0	science		lab
21	3	5/23	10:15 p	11:30 p	1:15	science		home
21	4	5/24	10:15 a	8:15 p	10:0	science		lab
21	4	5/24	10:15 p	11:00 p	0:45	science		home
21	5	5/25	8:25 a	8:55 a	0:30	science		home
21	5	5/25	10:00 a	2:50 p	4:50	science		lab
21	5	5/25	3:00 p	3:50 p	0:50	extracurricular	refs	campus
21	5	5/25	4:00 p	4:50 p	0:50	extracurricular	addir	campus
21	5	5/25	5:00 p	7:40 p	2:40	extracurricular	refs	lab
21	5	5/25	9:00 p	11:00 p	2:0	science		lab
21	5	5/25	11:00 p	11:59 p	0:59	extracurricular	tutoring	campus
21	6	5/26	8:30 a	9:30 a	1:0	science		home
21	6	5/26	11:00 a	12:05 p	1:5	science		campus
21	6	5/26	12:15 p	1:40 p	1:25	extracurricular	refs	campus
21	6	5/26	1:40 p	2:30 p	0:50	science		lab
21	6	5/26	3:00 p	4:15 p	1:15	science		longwood
22	1	5/28	2:30 p	3:00 p	0:30	science		coffee_shop
22	2	5/29	10:50 a	1:10 p	2:20	science		home
22	2	5/29	7:00 p	8:00 p	1:0	science		home
22	2	5/29	8:00 p	9:30 p	1:30	extracurricular	refs	home
22	2	5/29	9:30 p	10:10 p	0:40	science		home
22	3	5/30	8:30 a	9:10 a	0:40	science		home
22	3	5/30	10:05 a	10:35 a	0:30	extracurricular		lab
22	3	5/30	10:35 a	11:00 a	0:25	science		lab
22	3	5/30	11:00 a	2:00 p	3:0	extracurricular	diversity	campus
22	3	5/30	2:00 p	3:00 PM	1:0	extracurricular	refs	campus
22	3	5/30	3:00 p	5:00 p	2:0	science		lab
22	4	5/31	10:00 a	11:40 a	1:40	science		lab
22	4	5/31	12:20 p	4:00 p	3:40	science		lab
22	4	5/31	4:00 p	4:15 p	0:15	extracurricular	refs	lab
22	4	5/31	6:00 p	7:45 p	1:45	science		lab
22	4	5/31	8:00 p	8:30 p	0:30	science		lab
22	4	5/31	10:10 p	10:40 p	0:30	extracurricular	tutoring	lab
22	5	6/1	9:30 a	11:30 a	2:0	extracurricular	diversity	coffee_shop
22	5	6/1	12:00 p	12:30 p	0:30	science		lab
22	5	6/1	1:15 p	5:10 p	3:55	science		lab
22	6	6/2	10:00 a	11:45 a	1:45	science		lab
22	6	6/2	12:00 p	3:00 p	3:0	science	seminar	longwood
22	6	6/2	3:00 p	4:00 p	1:0	science		longwood
22	7	6/3	10:40 a	1:00 p	2:20	extracurricular	scfg	coffee_shop
22	7	6/3	1:00 p	3:45 p	2:45	science		coffee_shop
22	7	6/3	7:00 p	7:30 p	0:30	science		home
23	1	6/4	10:20 a	12:00 p	1:40	science		home
23	1	6/4	2:00 p	2:20 p	0:20	science		home
23	1	6/4	7:05 p	7:25 p	0:20	science		home
23	2	6/5	10:35 a	5:20 p	6:45	science		lab
23	3	6/6	10:20 a	4:35 p	6:15	science		lab
23	3	6/6	4:35 p	4:50 p	0:15	extracurricular	refs	lab
23	4	6/7	9:30 a	4:10 p	6:40	science		lab
23	4	6/7	5:50 p	7:40 p	1:50	science		lab
23	4	6/7	7:40 p	8:00 p	0:20	extracurricular	refs	lab
23	5	6/8	8:40 a	9:20 a	0:40	science		coffee_shop
23	5	6/8	11:00 a	11:45 a	0:45	science		campus
23	5	6/8	12:00 p	1:45 p	1:45	extracurricular	diversity	campus
23	5	6/8	3:00 p	4:00 p	1:0	science	seminar	campus
23	5	6/8	4:30 p	5:10 p	0:40	extracurricular	scfg	campus
23	6	6/9	10:00 a	12:50 p	2:50	science		lab
23	6	6/9	3:00 p	3:25 p	0:25	science		lab
24	3	6/13	8:15 a	8:30 a	0:15	science		home
24	3	6/13	10:00 a	12:00 p	2:0	science		lab
24	3	6/13	12:00 p	1:00 p	1:0	extracurricular	scfg	campus
24	3	6/13	1:00 p	2:00 p	1:0	extracurricular	refs	campus
24	3	6/13	2:00 p	3:15 p	1:15	science		lab
24	3	6/13	3:30 p	5:40 p	2:10	science		lab
24	3	6/13	10:20 p	11:00 p	0:40	extracurricular	diversity	home
24	4	6/14	9:00 a	9:15 a	0:15	extracurricular	refs	home
24	4	6/14	10:30 a	1:00 p	2:30	science		lab
24	4	6/14	1:30 p	4:00 p	2:30	science		lab
24	4	6/14	5:00 p	7:10 p	2:10	extracurricular	refs	lab
24	5	6/15	11:00 a	12:45 p	1:45	science		lab
24	5	6/15	1:30 p	4:45 p	3:15	science		lab
24	6	6/16	10:45 a	12:00 PM	1:15	science		lab
24	6	6/16	12:00 p	12:15 p	0:15	extracurricular	refs	lab
24	6	6/16	1:00 p	2:15 p	1:15	science		lab
24	6	6/16	3:00 p	4:00 p	1:0	science		longwood
25	2	6/19	10:30 a	4:00 p	5:30	science		lab
25	2	6/19	4:00 p	5:00 p	1:0	science	seminar	campus
25	2	6/19	5:00 p	6:40 p	1:40	science		lab
25	3	6/20	10:30 a	11:30 a	1:0	science		lab
25	3	6/20	11:30 a	12:20 p	0:50	extracurricular	diversity	lab
25	3	6/20	2:30 p	8:15 p	5:45	science		lab
25	4	6/21	9:15 a	9:30 a	0:15	science		lab
25	4	6/21	9:30 a	11:15 a	1:45	extracurricular	diversity	lab
25	4	6/21	11:15 a	12:00 p	0:45	extracurricular		lab
25	4	6/21	12:00 p	1:00 p	1:0	science		lab
25	4	6/21	1:00 p	2:00 p	1:0	extracurricular		lab
25	4	6/21	2:00 p	2:15 p	0:15	science		lab
25	4	6/21	3:20 p	7:00 p	3:40	science		train
25	5	6/22	12:00 p	1:45 p	1:45	science		new_york
25	5	6/22	2:30 p	3:30 p	1:0	science		new_york
25	6	6/23	4:30 p	5:45 p	1:15	science		airport
25	6	6/23	6:40 p	8:40 p	2:0	science		plane
26	2	6/26	3:50 p	7:00 p	3:10	science		san_diego
26	2	6/26	10:30 p	11:45 p	1:15	professional	website	san_diego
26	3	6/27	11:00 a	11:20 a	0:20	extracurricular	symposium	san_diego
26	4	6/28	9:00 p	9:45 p	0:45	extracurricular	scfg	san_diego
26	5	6/29	8:45 a	9:20 a	0:35	science		san_diego
26	5	6/29	6:45 p	10:10 p	3:25	science		plane
26	6	6/30	2:00 p	5:30 p	3:30	science		lab
27	1	7/2	10:40 a	12:00 p	1:20	science		home
27	2	7/3	9:20 a	12:50 p	3:30	science		lab
27	2	7/3	1:25 p	4:00 p	2:35	science		lab
27	2	7/3	6:15 p	7:30 p	1:15	science		home
27	2	7/3	9:00 p	9:15 p	0:15	extracurricular	scfg	home
27	3	7/4	9:00 a	9:20 a	0:20	extracurricular	scfg	home
27	3	7/4	11:35 a	2:30 p	2:55	science		home
27	4	7/5	9:10 a	9:30 a	0:20	extracurricular	scfg	home
27	4	7/5	11:00 a	4:00 p	5:0	science		lab
27	4	7/5	4:30 p	5:30 p	1:0	science		lab
27	4	7/5	5:30 p	6:30 p	1:0	extracurricular	diversity	lab
27	5	7/6	8:30 a	9:00 a	0:30	extracurricular	scfg	lab
27	5	7/6	9:00 a	9:40 a	0:40	science		lab
27	5	7/6	9:40 a	11:00 a	1:20	extracurricular	diversity	campus
27	5	7/6	11:00 a	1:30 p	2:30	extracurricular	refs	campus
27	5	7/6	1:30 p	5:00 p	3:30	science		lab
27	5	7/6	5:30 p	6:05 p	0:35	science		train
27	5	7/6	10:00 p	10:30 p	0:30	science		home
27	6	7/7	9:00 a	9:30 a	0:30	extracurricular	diversity	lab
27	6	7/7	9:30 a	3:00 p	5:30	science		lab
27	6	7/7	11:00 p	11:30 p	0:30	science		home
27	7	7/8	8:30 a	11:00 a	2:30	science		lab
27	7	7/8	11:00 a	2:30 p	3:30	extracurricular	scfg	lab
28	1	7/9	3:15 p	5:15 p	2:0	science		home
28	2	7/10	9:00 a	1:45 p	4:45	extracurricular	scfg	campus
28	2	7/10	2:00 p	2:45 p	0:45	science		lab
28	2	7/10	6:00 p	6:45 p	0:45	science		home
28	4	7/12	11:00 a	11:25 a	0:25	science		campus
28	4	7/12	11:25 a	1:30 p	2:5	extracurricular	scfg	campus
28	4	7/12	1:45 p	3:35 p	1:50	science		lab
28	4	7/12	4:05 p	6:00 p	1:55	science		lab
28	5	7/13	11:30 a	1:00 p	1:30	extracurricular	scfg	off_campus
28	5	7/13	1:00 p	2:30 p	1:30	extracurricular	board	campus
28	5	7/13	2:30 p	4:00 p	1:30	science		lab
28	5	7/13	4:00 p	7:00 p	3:0	science	retreat	off_campus
28	6	7/14	8:45 a	10:10 a	1:25	science		lab
28	6	7/14	11:00 a	12:10 p	1:10	science		lab
28	6	7/14	1:00 p	2:30 p	1:30	science		lab
28	6	7/14	2:50 p	4:30 p	1:40	science		longwood
28	6	7/14	6:00 p	7:20 p	1:20	science		lab
28	7	7/15	11:30 a	12:40 p	1:10	extracurricular	diversity	lab
28	7	7/15	12:40 p	1:40 p	1:0	extracurricular	refs	lab
28	7	7/15	5:15 p	6:10 p	0:55	science		lab
29	4	7/19	10:00 a	12:00 p	2:0	science		lab
29	4	7/19	12:50 p	5:40 p	4:50	science		lab
29	4	7/19	5:40 p	8:10 p	2:30	extracurricular	diversity	lab
29	4	7/19	8:25 p	9:30 p	1:5	science		lab
29	5	7/20	9:30 a	10:45 a	1:15	science		lab
29	5	7/20	10:45 a	12:15 p	1:30	extracurricular	service_learning	coffee_shop
29	5	7/20	1:15 p	5:40 p	4:25	science		lab
29	6	7/21	9:50 a	12:50 p	3:0	science		lab
29	6	7/21	1:45 p	3:00 p	1:15	professional		longwood
29	6	7/21	3:00 p	4:00 p	1:0	science		longwood
29	7	7/22	10:20 a	10:40 a	0:20	science		home
30	1	7/23	5:45 p	6:30 p	0:45	extracurricular	board	home
30	2	7/24	10:45 a	12:30 p	1:45	science		lab
30	2	7/24	1:00 p	5:40 p	4:40	science		lab
30	2	7/24	6:10 p	9:50 p	3:40	science		lab
30	3	7/25	9:10 a	11:50 a	2:40	science		lab
30	3	7/25	1:30 p	6:15 p	4:45	science		lab
30	4	7/26	9:15 a	10:00 a	0:45	science		lab
30	4	7/26	10:00 a	12:30 p	2:30	extracurricular	refs	campus
30	4	7/26	2:00 p	4:00 p	2:0	science		lab
30	4	7/26	4:00 p	5:00 p	1:0	extracurricular	refs	campus
30	4	7/26	5:30 p	6:20 p	0:50	extracurricular	diversity	lab
30	5	7/27	10:30 a	1:00 p	2:30	science		lab
30	5	7/27	1:00 p	2:00 p	1:0	extracurricular	diversity	campus
30	5	7/27	2:45 p	5:45 p	3:0	science		lab
30	6	7/28	9:45 a	12:10 p	2:25	science		lab
30	6	7/28	1:00 p	1:20 p	0:20	science		lab
31	2	7/31	11:30 a	12:15 p	0:45	extracurricular	diversity	campus
31	2	7/31	1:00 p	2:00 p	1:0	science		lab
31	2	7/31	3:40 p	7:20 p	3:40	science		lab
31	3	8/1	10:00 a	12:00 p	2:0	science		lab
31	3	8/1	2:00 p	7:40 p	5:40	science		lab
31	3	8/1	8:30 p	9:20 p	0:50	science		lab
31	4	8/2	9:00 a	10:00 a	1:0	extracurricular	microbiome_club	campus
31	4	8/2	10:00 a	12:15 p	2:15	extracurricular	diversity	campus
31	4	8/2	12:30 p	2:30 p	2:0	science		lab
		8/2	10:00 p	10:30 p	0:30	extracurricular	diversity	home
31	5	8/3	7:40 a	12:30 p	4:50	science		lab
31	5	8/3	1:00 p	4:50 p	3:50	science		lab
31	6	8/4	9:00 a	1:00 p	4:0	science		lab
31	6	8/4	1:00 p	2:00 p	1:0	science	seminar	campus
31	6	8/4	2:45 p	5:20 p	2:35	science		longwood
31	7	8/5	10:35 a	11:00 a	0:25	science		coffee_shop
31	7	8/5	11:30 a	2:00 p	2:30	science		coffee_shop
31	7	8/5	2:45 p	7:00 p	4:15	science		lab
32	1	8/6	10:00 p	10:30 p	0:30	extracurricular	refs	home
32	2	8/7	8:30 a	9:45 a	1:15	extracurricular	service_learning	coffee_shop
32	2	8/7	10:00 a	10:30 a	0:30	extracurricular	diversity	lab
32	2	8/7	11:00 a	5:20 p	6:20	science		lab
32	3	8/8	8:00 a	12:30 p	4:30	science		lab
32	3	8/8	12:30 p	12:45 p	0:15	extracurricular	diversity	lab
32	3	8/8	12:45 p	1:00 p	0:15	extracurricular	refs	lab
32	3	8/8	1:00 p	2:30 p	1:30	extracurricular	diversity	lab
32	3	8/8	2:30 p	5:30 p	3:0	science		lab
32	4	8/9	11:15 a	2:40 p	3:25	science		lab
32	5	8/10	9:45 a	11:20 a	1:35	extracurricular	refs	campus
32	5	8/10	11:35 a	1:30 p	1:55	science		lab
32	5	8/10	2:00 PM	3:00 p	1:0	science	seminar	campus
32	5	8/10	3:00 p	5:20 p	2:20	science		lab
32	5	8/10	6:00 p	7:00 p	1:0	science		longwood
32	6	8/11	10:15 a	3:30 p	5:15	science		lab
32	7	8/12	10:15 a	10:45 a	0:30	extracurricular	refs	home
33	1	8/13	9:00 a	9:45 a	0:45	extracurricular	c2c	home
33	2	8/14	8:15 a	8:30 a	0:15	extracurricular	c2c	home
33	2	8/14	9:30 a	11:45 a	2:15	extracurricular	refs	campus
33	2	8/14	12:00 p	1:00 p	1:0	extracurricular	diversity	campus
33	2	8/14	1:00 p	5:00 p	4:0	science		lab
33	2	8/14	5:00 p	7:00 p	2:0	extracurricular	diversity	lab
33	2	8/14	7:00 p	7:30 p	0:30	science		lab
33	3	8/15	8:15 a	9:00 a	0:45	extracurricular	c2c	home
33	3	8/15	10:10 a	11:15 a	1:5	science		home
33	3	8/15	2:00 p	3:00 p	1:0	extracurricular	microbiome_club	coffee_shop
33	3	8/15	3:00 p	5:15 p	2:15	science		lab
33	4	8/16	8:15 a	8:50 a	0:35	extracurricular	c2c	home
33	4	8/16	11:00 a	3:20 p	4:20	science		lab
33	4	8/16	3:50 p	6:00 p	2:10	science		lab
33	5	8/17	10:00 a	12:45 p	2:45	science		lab
33	5	8/17	1:05 p	5:15 p	4:10	science		lab
33	6	8/18	9:45 a	11:00 a	1:15	science		lab
33	6	8/18	11:00 a	11:30 a	0:30	extracurricular	refs	lab
33	6	8/18	11:30 a	11:50 a	0:20	extracurricular	diversity	lab
33	6	8/18	12:45 p	2:00 p	1:15	extracurricular	service_learning	campus
33	6	8/18	2:40 p	4:30 p	1:50	science		longwood
34	2	8/21	9:45 a	11:30 a	1:45	science		lab
34	2	8/21	12:15 p	1:15 p	1:0	science		lab
34	2	8/21	3:00 p	5:15 p	2:15	science		lab
34	2	8/21	7:15 p	9:00 p	1:45	science		home
34	3	8/22	9:30 a	10:10 a	0:40	science		lab
34	3	8/22	10:10 a	10:25 a	0:15	extracurricular	refs	lab
34	3	8/22	10:25 a	1:30 p	3:5	science		lab
34	3	8/22	3:00 p	6:25 p	3:25	science		lab
34	4	8/23	10:00 a	2:25 p	4:25	science		lab
34	4	8/23	3:00 p	4:00 p	1:0	extracurricular	refs	coffee_shop
34	4	8/23	4:00 p	5:00 p	1:0	extracurricular	refs	lab
34	4	8/23	5:00 p	7:20 p	2:20	extracurricular	diversity	lab
34	4	8/23	9:00 p	10:00 p	1:0	extracurricular	diversity	home
34	5	8/24	9:45 a	12:00 p	2:15	science		lab
34	5	8/24	12:30 p	5:45 p	5:15	science		lab
34	5	8/24	6:45 p	8:00 p	1:15	extracurricular	service_learning	home
34	6	8/25	9:30 a	12:30 p	3:0	science		lab
34	6	8/25	1:00 p	3:00 p	2:0	science		lab
34	6	8/25	3:00 p	4:30 p	1:30	extracurricular	refs	lab
34	6	8/25	4:30 p	5:10 p	0:40	science		lab
35	2	8/28	9:05 a	9:25 a	0:20	science		home
35	2	8/28	10:00 a	10:45 a	0:45	science		lab
35	2	8/28	10:45 a	12:15 p	1:30	extracurricular	refs	campus
35	2	8/28	12:20 p	12:50 p	0:30	extracurricular	beaap	campus
35	2	8/28	12:50 p	1:05 p	0:15	extracurricular	refs	campus
35	2	8/28	1:30 p	1:50 p	0:20	extracurricular	refs	lab
35	2	8/28	1:50 p	6:30 p	4:40	science		lab
35	2	8/28	7:00 p	7:25 p	0:25	science		home
35	3	8/29	9:45 a	12:50 p	3:5	science		lab
35	3	8/29	1:10 p	2:15 p	1:5	science		lab
35	3	8/29	2:25 p	3:45 p	1:20	extracurricular	refs	lab
35	3	8/29	3:45 p	4:20 p	0:35	science		lab
35	3	8/29	5:20 p	6:20 p	1:0	professional		home
35	3	8/29	10:30 p	11:30 p	1:0	extracurricular	tutoring	campus
35	4	8/30	8:50 a	9:10 a	0:20	extracurricular	tutoring	home
35	4	8/30	10:30 a	12:00 p	1:30	science		lab
35	4	8/30	12:00 p	12:30 p	0:30	professional	website	lab
35	4	8/30	12:55 p	2:50 p	1:55	science		lab
35	4	8/30	3:00 p	4:50 p	1:50	extracurricular	refs	lab
35	4	8/30	4:50 p	5:50 p	1:0	science		lab
35	5	8/31	9:50 a	10:10 a	0:20	extracurricular	diversity	lab
35	5	8/31	10:10 a	10:40 a	0:30	extracurricular	refs	lab
35	5	8/31	10:40 a	12:40 p	2:0	science		lab
35	5	8/31	1:25 p	5:15 p	3:50	science		lab
35	5	8/31	5:15 p	7:10 p	1:55	extracurricular	diversity	lab
35	5	8/31	9:00 p	10:30 PM	1:30	extracurricular	diversity	home
35	6	9/1	8:15 a	8:45 a	0:30	extracurricular	diversity	home
35	6	9/1	10:00 a	11:00 a	1:0	extracurricular	be_board	campus
35	6	9/1	11:00 a	12:10 p	1:10	science		lab
35	6	9/1	12:10 p	1:00 p	0:50	extracurricular	be_board	campus
35	6	9/1	1:00 p	2:00 p	1:0	extracurricular	refs	campus
35	6	9/1	2:00 p	3:30 p	1:30	extracurricular	be_board	campus
35	6	9/1	3:30 p	5:30 p	2:0	extracurricular	diversity	campus
36	2	9/4	2:00 p	2:45 p	0:45	extracurricular	refs	lab
36	2	9/4	2:45 p	6:00 p	3:15	science		lab
36	2	9/4	6:00 p	7:15 p	1:15	extracurricular	microbiome_club	campus
36	3	9/5	8:40 a	8:55 a	0:15	extracurricular	microbiome_club	home
36	3	9/5	10:30 a	10:55 a	0:25	science		lab
36	3	9/5	2:30 p	6:30 p	4:0	science		lab
36	4	9/6	9:45 a	1:00 p	3:15	science		lab
36	4	9/6	1:00 p	2:15 p	1:15	extracurricular	diversity	campus
36	4	9/6	2:15 p	6:00 p	3:45	science		lab
36	4	9/6	7:50 p	8:10 p	0:20	extracurricular	diversity	home
36	4	9/6	11:14 p	11:59 p	0:45	extracurricular	diversity	home
36	4	9/6	12:00 a	1:00 a	1:0	extracurricular	refs	home
36	5	9/7	10:50 a	2:30 p	3:40	science		lab
36	5	9/7	2:30 p	4:00 p	1:30	class	lecture	campus
36	5	9/7	4:00 p	4:30 p	0:30	science		lab
36	5	9/7	10:59 p	11:59 p	1:0	extracurricular	tutoring	campus
36	6	9/8	10:15 a	2:00 p	3:45	science		lab
36	6	9/8	2:40 p	4:20 p	1:40	science		lab
36	7	9/9	11:15 a	12:00 p	0:45	science		home
36	7	9/9	1:50 p	3:10 p	1:20	extracurricular	refs	home
36	7	9/9	3:40 p	6:10 p	2:30	science		home
37	2	9/11	9:30 a	1:20 p	3:50	science		lab
37	2	9/11	1:20 p	5:10 p	3:50	science		lab
37	2	9/11	11:00 p	11:55 p	0:55	professional	website	home
37	3	9/12	8:45 a	9:10 a	0:25	extracurricular	diversity	home
37	3	9/12	10:25 a	2:30 p	4:5	science		lab
37	3	9/12	2:30 p	4:05 p	1:35	class	lecture	campus
37	4	9/13	9:50 a	1:00 PM	3:10	science		lab
37	4	9/13	1:00 p	2:15 p	1:15	extracurricular	refs	campus
37	4	9/13	2:15 p	3:15 p	1:0	extracurricular	diversity	campus
37	4	9/13	3:30 p	4:30 p	1:0	extracurricular	service_learning	campus
37	4	9/13	4:30 p	5:00 p	0:30	science		campus
37	4	9/13	5:05 p	6:10 p	1:5	extracurricular	addir	campus
37	5	9/14	9:55 a	2:30 p	4:35	science		lab
37	5	9/14	2:30 p	4:00 p	1:30	class	lecture	campus
37	5	9/14	4:00 p	9:30 p	5:30	science		lab
37	6	9/15	9:00 a	10:00 a	1:0	class	recitation	campus
37	6	9/15	10:00 a	11:45 a	1:45	science		lab
37	6	9/15	12:30 p	1:20 p	0:50	science		bus
37	6	9/15	1:20 p	5:15 p	3:55	science		longwood
37	7	9/16	12:00 p	12:30 p	0:30	extracurricular	service_learning	coffee_shop
37	7	9/16	12:30 p	4:40 p	4:10	extracurricular	diversity	coffee_shop
38	1	9/17	10:45 a	11:15 a	0:30	science		home
38	1	9/17	2:10 p	7:00 p	4:50	class	homework	campus
38	2	9/18	8:45 a	9:00 a	0:15	class	homework	home
38	2	9/18	10:10 a	4:45 p	6:35	science		lab
38	2	9/18	4:45 p	6:30 p	1:45	extracurricular	microbiome_club	campus
38	2	9/18	6:30 p	7:20 p	0:50	science		lab
38	2	9/18	12:00 a	12:20 a	0:20	extracurricular	diversity	home
38	3	9/19	9:00 a	9:20 a	0:20	extracurricular	service_learning	home
38	3	9/19	10:45 a	11:45 a	1:0	science		campus
38	3	9/19	11:45 a	12:00 p	0:15	class	project	campus
38	3	9/19	12:00 p	2:00 p	2:0	extracurricular	c2c	campus
38	3	9/19	2:20 p	4:00 p	1:40	class	lecture	campus
38	3	9/19	4:10 p	8:10 p	4:0	class	homework_project	campus
38	3	9/19	8:10 p	8:30 p	0:20	science		campus
38	4	9/20	9:30 a	10:40 a	1:10	extracurricular	diversity	coffee_shop
38	4	9/20	10:40 a	11:25 a	0:45	science		lab
38	4	9/20	11:25 a	12:00 p	0:35	extracurricular	be_board	campus
38	4	9/20	12:00 p	1:25 p	1:25	extracurricular	diversity	campus
38	4	9/20	1:30 p	4:50 p	3:20	science		lab
38	4	9/20	5:00 p	6:10 p	1:10	extracurricular	addir	campus
38	4	9/20	6:15 p	6:50 p	0:35	science		campus
38	5	9/21	10:25 a	2:00 p	3:35	science		lab
38	5	9/21	2:30 p	4:00 p	1:30	class	lecture	campus
38	5	9/21	4:00 p	4:20 p	0:20	science		campus
38	5	9/21	9:15 p	9:50 p	0:35	science		home
38	5	9/21	10:05 p	11:05 p	1:0	science		home
38	6	9/22	9:00 a	10:00 a	1:0	class	recitation	campus
38	6	9/22	10:15 a	10:25 a	0:10	extracurricular	be_board	campus
38	6	9/22	10:30 a	10:55 a	0:25	extracurricular	mbg	campus
38	6	9/22	11:00 a	12:45 p	1:45	science		lab
38	6	9/22	1:30 p	5:20 p	3:50	science		longwood
38	7	9/23	8:50 a	10:50 a	2:0	science		train
38	7	9/23	10:50 a	12:30 p	1:40	class	homework	train
38	7	9/23	12:35 p	12:50 p	0:15	science		train
39	1	9/24	9:00 a	2:20 p	5:20	professional	d4gx	new_york
39	1	9/24	2:20 p	4:10 p	1:50	science		new_york
39	1	9/24	4:10 p	5:10 p	1:0	professional	d4gx	new_york
39	2	9/25	11:00 a	12:20 p	1:20	class	homework	train
39	2	9/25	12:40 p	3:00 p	2:20	science		train
39	2	9/25	4:00 p	4:30 p	0:30	science		campus
39	2	9/25	4:30 p	6:30 p	2:0	class	project	campus
39	3	9/26	9:30 a	12:00 p	2:30	science		lab
39	3	9/26	12:00 p	2:00 p	2:0	extracurricular	refs	campus
39	3	9/26	2:10 p	2:30 p	0:20	extracurricular	diversity	campus
39	3	9/26	2:30 p	4:00 p	1:30	class	lecture	campus
39	3	9/26	4:00 p	7:00 p	3:0	class	homework	campus
39	3	9/26	11:15 p	11:59 p	0:44	class	homework	home
39	3	9/26	12:00 a	12:36 a	0:36	class	homework	home
39	4	9/27	9:30 a	12:40 p	3:10	science		lab
39	4	9/27	1:00 p	2:10 p	1:10	extracurricular	diversity	campus
39	4	9/27	2:45 p	4:30 p	1:45	class	homework	lab
39	4	9/27	10:20 p	11:40 p	1:20	class	homework	home
39	4	9/27	11:40 PM	11:59 p	0:19	science		home
39	4	9/27	12:00 a	12:41 a	0:41	science		home
39	5	9/28	10:00 a	11:15 a	1:15	science		lab
39	5	9/28	11:30 a	11:45 a	0:15	science		bus
39	5	9/28	12:00 p	3:00 p	3:0	professional	datakind	off_campus
39	5	9/28	3:30 p	4:00 p	0:30	science		lab
39	5	9/28	4:00 p	5:00 p	1:0	science	seminar	campus
39	5	9/28	5:00 p	6:00 p	1:0	science		lab
39	5	9/28	9:10 p	10:10 p	1:0	science		home
39	5	9/28	10:59 p	11:59 p	1:0	extracurricular	tutoring	campus
39	6	9/29	9:10 a	1:45 p	4:35	science		campus
39	6	9/29	2:00 p	4:30 p	2:30	science		longwood
39	6	9/29	5:40 p	6:15 p	0:35	science		home
39	6	9/29	8:20 p	8:55 p	0:35	class	homework	home
39	7	9/30	2:10 p	4:00 p	1:50	extracurricular	refs	home
39	7	9/30	4:00 p	8:30 p	4:30	science		home
39	7	9/30	9:00 p	9:30 p	0:30	professional	website	home
39	7	9/30	10:00 p	10:30 p	0:30	science		home
40	2	10/2	9:00 a	10:30 a	1:30	extracurricular	diversity	campus
40	2	10/2	10:30 a	4:45 p	6:15	science		lab
40	2	10/2	4:45 p	6:00 p	1:15	class	project	campus
40	2	10/2	6:00 p	6:40 p	0:40	extracurricular	service_learning	campus
40	2	10/2	10:30 p	11:55 p	1:25	extracurricular	diversity	home
40	2	10/2	12:01 a	12:46 a	0:45	class	homework	home
40	3	10/3	10:20 a	11:00 a	0:40	science		home
40	3	10/3	11:30 a	2:30 p	3:0	science		lab
40	3	10/3	2:30 p	4:00 p	1:30	class	lecture	campus
40	3	10/3	4:30 p	6:45 p	2:15	science		lab
40	4	10/4	10:45 a	12:30 p	1:45	science		lab
40	4	10/4	1:15 p	3:00 p	1:45	science		lab
40	4	10/4	3:00 p	5:00 p	2:0	extracurricular	refs	campus
40	4	10/4	5:00 p	6:10 p	1:10	extracurricular	addir	campus
40	4	10/4	6:30 p	7:00 p	0:30	science		campus
40	4	10/4	7:00 p	8:05 p	1:5	extracurricular	mbg	campus
40	5	10/5	8:45 a	9:10 a	0:25	extracurricular	mbg	home
40	5	10/5	10:30 a	2:30 p	4:0	science		lab
40	5	10/5	2:30 p	4:00 p	1:30	class	lecture	campus
40	5	10/5	4:00 p	5:00 p	1:0	science	seminar	campus
40	5	10/5	5:45 p	7:40 p	1:55	science		lab
40	6	10/6	9:00 a	10:20 a	1:20	extracurricular	diversity	coffee_shop
40	6	10/6	10:40 a	12:00 p	1:20	extracurricular	diversity	campus
40	6	10/6	12:00 p	1:15 p	1:15	science	seminar	campus
40	6	10/6	1:45 p	4:00 p	2:15	science		longwood
40	6	10/6	4:45 p	5:15 p	0:30	science		campus
