"","V1"
"1178",0.0814908799780042
"1179",0.100354443916304
"1180",0.0877519676480862
"1181",0.0787972381086902
"1182",0.0973031534635663
"1183",0.10935202917616
"1184",0.0811942996053936
"1185",0.11018366457199
"1186",0.103441760377222
"1187",0.0828738790102882
"1188",0.0903402838473545
"1189",0.0848967426645766
"1190",0.0937333856589596
"1191",0.0841167906740514
"1192",0.0761656575970697
"1193",0.0919550159336813
"1194",0.0956957678947138
"1195",0.0951362443498523
"1196",0.0875503108831828
"1197",0.0811487464811462
"1198",0.102059978758379
"1199",0.0760914945366233
"1200",0.0865932523830828
"1201",0.0928430275764632
"1202",0.0845392388556512
"1203",0.102052508622904
"1204",0.0798619467735171
"1205",0.100208415172359
"1206",0.0916535126732814
"1207",0.097074240176151
"1208",0.100121928304288
"1209",0.0897226672747638
"1210",0.103232459803065
"1211",0.09193304485039
"1212",0.0934728921757281
"1213",0.105966300575407
"1214",0.0822418758500629
"1215",0.110900720176223
"1216",0.0938353977891643
"1217",0.0790000114783028
"1218",0.0923158821655651
"1219",0.0748299220298292
"1220",0.0815375463144974
"1221",0.0956236115290983
"1222",0.0992492175560538
"1223",0.0985766213500402
"1224",0.0900505033626541
"1225",0.103141424797074
"1226",0.0776554561072855
"1227",0.08165261612993
"1228",0.0740851772907161
"1229",0.10245661427241
"1230",0.104873640256504
"1231",0.0781280367902069
"1232",0.09578674434444
"1233",0.107205798849589
"1234",0.0971414769367421
"1235",0.0928969666598956
"1236",0.10097353054714
"1237",0.0813847386865458
"1238",0.0994617654680074
"1239",0.0926242612094258
"1240",0.0829657623897438
"1241",0.0925763055085314
"1242",0.089091430829641
"1243",0.0921590397234966
"1244",0.0887625423550006
"1245",0.0889690320874073
"1246",0.0805402715092395
"1247",0.0866376779746333
"1248",0.0952750083647016
"1249",0.0869052441147385
"1250",0.0917524187826206
"1251",0.0925772681054968
"1252",0.108087311893819
"1253",0.0913785540694956
"1254",0.0817949179222607
"1255",0.0964717397644467
"1256",0.103128121238321
"1257",0.0819366638285885
"1258",0.0948360899569286
"1259",0.0835402135910448
"1260",0.0908964921545749
"1261",0.0962481864408767
"1262",0.0911066869361537
"1263",0.0894411898265846
"1264",0.0787540433062002
"1265",0.0894465498431183
"1266",0.114044305507329
"1267",0.0947904941897001
"1268",0.0795723821585908
"1269",0.0884966844783581
"1270",0.0880305971710401
"1271",0.0727628801725496
"1272",0.0907004364985795
"1273",0.0744182547121175
"1274",0.0921066078686837
"1275",0.0868382881851587
"1276",0.095733337968891
"1277",0.0842769123796899
"1278",0.0896781987310231
"1279",0.0972072837128139
"1280",0.0861007405572662
"1281",0.086557862670779
"1282",0.0853394452706969
"1283",0.104821028200069
"1284",0.0841145413205832
"1285",0.0809759487091874
"1286",0.0787482697286482
"1287",0.0779719945029952
"1288",0.0989795342789938
"1289",0.102188588480579
"1290",0.0818307469338083
"1291",0.0896048633415803
"1292",0.0896497663236532
"1293",0.0910154625686157
"1294",0.0848383094934635
"1295",0.0892263799324419
"1296",0.101915449941121
"1297",0.088080159151105
"1298",0.0961408396737663
"1299",0.0807883189033255
"1300",0.0855325601231675
"1301",0.0850218482747805
"1302",0.0857078460514501
"1303",0.0933406020645016
"1304",0.0870699447683985
"1305",0.106526006964638
"1306",0.0990171232818301
"1307",0.0934714301993478
"1308",0.0907565593818301
"1309",0.0876561715892395
"1310",0.097047635499241
"1311",0.104483078820501
"1312",0.0765125123974969
"1313",0.101775626971296
"1314",0.0966077509903539
"1315",0.0770844525404784
"1316",0.0928757729111903
"1317",0.081380556253707
"1318",0.097622912257105
"1319",0.0887062810981153
"1320",0.100387530156521
"1321",0.0894006554348146
"1322",0.0854685039225791
"1323",0.0812647605687048
"1324",0.0964571314165499
"1325",0.0930607183374699
"1326",0.090537012853083
"1327",0.102678675001559
"1328",0.0909412917632668
"1329",0.0875764797152369
"1330",0.109562773650271
"1331",0.0995876224382824
"1332",0.101437793777778
"1333",0.113525097012197
"1334",0.0852473671191396
"1335",0.0906913361885301
"1336",0.0988337325162571
"1337",0.0960419861646417
"1338",0.088937151324627
"1339",0.10825189446818
"1340",0.0986207336706257
"1341",0.0809234097632123
"1342",0.104565583589903
"1343",0.0749046959788477
"1344",0.0976552948998426
"1345",0.0774584611575178
"1346",0.0852779566824461
"1347",0.0995696711306454
"1348",0.0808951235287048
"1349",0.0998524116338364
"1350",0.0912718192807913
"1351",0.102809778991407
"1352",0.101048457971261
"1353",0.0960423718071763
"1354",0.0974164322649029
"1355",0.0912131704420956
"1356",0.084599293420145
"1357",0.0901875716268776
"1358",0.0971166427151266
"1359",0.0893910478202175
"1360",0.103910334408766
"1361",0.0954419497335157
"1362",0.0782441700711617
"1363",0.0815271849396691
"1364",0.0773842287383941
"1365",0.080064870156139
"1366",0.0969116376833246
"1367",0.0881857456849906
"1368",0.0949716656632821
"1369",0.100226043676044
"1370",0.082289226023353
"1371",0.103092193574815
"1372",0.0886954074255258
"1373",0.0853018354760006
"1374",0.0880719237777321
"1375",0.092748914268865
"1376",0.0891494547764084
"1377",0.0965130263031903
"1378",0.0952675355788179
"1379",0.0944711280732233
"1380",0.0943331033940598
"1381",0.0838979673213421
"1382",0.0838030073782779
"1383",0.0808418084673056
"1384",0.083177394119955
"1385",0.0879960237678731
"1386",0.0850309815167228
"1387",0.0966140144203292
"1388",0.0820717376841165
"1389",0.0989749651850056
"1390",0.0923329833418405
"1391",0.0838210883557717
"1392",0.0897773304268749
"1393",0.0964472365298943
"1394",0.0769276037253891
"1395",0.0927573507962994
"1396",0.0844643433269848
"1397",0.104366789255649
"1398",0.102306468987301
"1399",0.104469120828047
"1400",0.107220476043929
"1401",0.0879836683423124
"1402",0.0872192619017604
"1403",0.0902362407321052
"1404",0.0944985822330664
"1405",0.086064298702794
"1406",0.0989672170124494
"1407",0.094800168734517
"1408",0.0796075629700799
"1409",0.0950044198898101
"1410",0.0981933012371452
"1411",0.0912959747275961
"1412",0.091577615927985
"1413",0.0975736811987545
"1414",0.0788652280290627
"1415",0.0922654090057339
"1416",0.077155432692442
"1417",0.0969502262364981
"1418",0.0917779027872831
"1419",0.116102290295405
"1420",0.0825629347499131
"1421",0.072065832171491
"1422",0.097598103816064
"1423",0.0889153745677192
"1424",0.0978515317401207
"1425",0.0894076551496117
"1426",0.0955747181883498
"1427",0.0818858477964948
"1428",0.0913692671946569
"1429",0.0948481729432645
"1430",0.088281601355314
"1431",0.0951618072110855
"1432",0.091721739823322
"1433",0.0769173599026427
"1434",0.0933987391794819
"1435",0.10365869683479
"1436",0.0917231256499981
"1437",0.0920357096797302
"1438",0.10182080906676
"1439",0.104368740772378
"1440",0.0972801826970591
"1441",0.0888274617106762
"1442",0.0863469120834643
"1443",0.0982948181656373
"1444",0.108881166547166
"1445",0.079601148462258
"1446",0.080813914210247
"1447",0.0946134413929206
"1448",0.0956019950035405
"1449",0.0843545392648995
"1450",0.0820699708815019
"1451",0.0904595358438303
"1452",0.0816737297671674
"1453",0.0959265286134357
"1454",0.0908004346635075
"1455",0.102567046565064
"1456",0.0902815154360973
"1457",0.0963306208133464
"1458",0.083260884454431
"1459",0.0916858149165892
"1460",0.0981874635080267
"1461",0.0851696446312025
"1462",0.0842152931374761
"1463",0.0854067962788911
"1464",0.0912246516051
"1465",0.0853851300665629
"1466",0.106691966104604
"1467",0.100344091052803
"1468",0.093566075708481
"1469",0.118578711721388
"1470",0.0944073199553212
"1471",0.100271224536702
"1472",0.10476448929993
"1473",0.078433441247977
"1474",0.0885629273826452
"1475",0.0878615107524388
"1476",0.100337206039016
"1477",0.0914616237286976
"1478",0.0984842946855086
"1479",0.0845199141298194
"1480",0.0866020160853208
"1481",0.0867667425820084
"1482",0.0881909809582454
"1483",0.091024667827241
"1484",0.076158877158203
"1485",0.0874721446351249
"1486",0.0993323877210277
"1487",0.10640125122084
"1488",0.104459196968693
"1489",0.0952660507365986
"1490",0.0835436660413092
"1491",0.0853995345749295
"1492",0.0918116878408945
"1493",0.0916291748406999
"1494",0.0931986824207201
"1495",0.0890811374727658
"1496",0.0927949578138665
"1497",0.0872545247226781
"1498",0.0883204340742445
"1499",0.0903021236770711
"1500",0.0803149800529496
"1501",0.0922572530976771
"1502",0.101811723551718
"1503",0.0925034545357619
"1504",0.105274036087897
"1505",0.0952133113133544
"1506",0.102035753558079
"1507",0.086419435516288
"1508",0.092174318131771
"1509",0.105211238431312
"1510",0.0930769955214023
"1511",0.0995104616608516
"1512",0.0975725610755156
"1513",0.0897844052778387
"1514",0.0875588042622583
"1515",0.0874775070508205
"1516",0.0802143936997832
"1517",0.102853061987703
"1518",0.0886931061666376
"1519",0.0968011915871635
"1520",0.0862136061380066
"1521",0.0909071333597311
"1522",0.0929907078126944
"1523",0.111447028633125
"1524",0.0977075244899055
"1525",0.0968298290498679
"1526",0.0777491813849615
"1527",0.0915268500724335
"1528",0.102304853030781
"1529",0.11411939756029
"1530",0.0989261765261243
"1531",0.0736791904262719
"1532",0.0940068468333017
"1533",0.0981466564212357
"1534",0.0936096845046628
"1535",0.0883605065841039
"1536",0.0800967273900234
"1537",0.101845848933278
"1538",0.0847828353315983
"1539",0.110783778364849
"1540",0.0706784989967607
"1541",0.0966399145921603
"1542",0.098447011529287
"1543",0.0790991490871411
"1544",0.0975816242155852
"1545",0.0951116471828094
"1546",0.0898413141395689
"1547",0.0818390083971042
"1548",0.0865243800223204
"1549",0.0774117549304224
"1550",0.0803509092827028
"1551",0.0760444962092586
"1552",0.0931366428864818
"1553",0.100985892241306
"1554",0.0806693645367784
"1555",0.0936633181868586
"1556",0.0830715827976902
"1557",0.0842346101361437
"1558",0.111390005311342
"1559",0.0972033479989686
"1560",0.089599392494969
"1561",0.095056059793352
"1562",0.0869457796974916
"1563",0.0987441498003328
"1564",0.0913799529218212
"1565",0.101056448436603
"1566",0.0845007483021211
"1567",0.0954881077785428
"1568",0.0908346770677442
"1569",0.105294742401892
"1570",0.0840087398573823
"1571",0.102152486310993
"1572",0.0963964186336371
"1573",0.0886903880504955
"1574",0.0999070041053133
"1575",0.0994069719386303
"1576",0.0841900219661914
"1577",0.0865060881860772
"1578",0.101180063504624
"1579",0.115984205912822
"1580",0.0918044559171548
"1581",0.0795012686085921
"1582",0.0952891032382057
"1583",0.0893773141357967
"1584",0.0821740390662243
"1585",0.095925758036428
"1586",0.0920237466972703
"1587",0.0936985863646403
"1588",0.0896687863076646
"1589",0.108071508804458
"1590",0.0994479328845535
"1591",0.0843746473057792
"1592",0.0882528753413074
"1593",0.0651231512137765
"1594",0.100925488404091
"1595",0.103556831820982
"1596",0.0886890473410099
"1597",0.105104806950058
"1598",0.0839715894512353
"1599",0.0985498116317992
"1600",0.0966375299390999
"1601",0.095184791851241
"1602",0.0855965523483203
"1603",0.0812994884580491
"1604",0.0934820960017647
"1605",0.0986126480728423
"1606",0.112873465656167
"1607",0.0717917324302808
"1608",0.105316670508102
"1609",0.0925739607014715
"1610",0.0887937229719879
"1611",0.0737667636813728
"1612",0.0935106893136273
"1613",0.0858150391963876
"1614",0.0860740265566839
"1615",0.0962483493520267
"1616",0.0716074491526088
"1617",0.104601100019633
"1618",0.0977891971616907
"1619",0.0821399691099355
"1620",0.0910011062554967
"1621",0.0758972525488432
"1622",0.0899416432842298
"1623",0.0793234015861106
"1624",0.076616560825106
"1625",0.0929256712974728
"1626",0.097446126690063
"1627",0.0842505488341391
"1628",0.0965960684845804
"1629",0.110362980161787
"1630",0.0839651854243431
"1631",0.0870403734014535
"1632",0.0975585293819
"1633",0.0959179535387035
"1634",0.0866500228371901
"1635",0.104075930337486
"1636",0.0987396410822301
"1637",0.0965766172027618
"1638",0.0847973878040225
"1639",0.0874942883195666
"1640",0.0810912900503405
"1641",0.094987014286483
"1642",0.0871267534949616
"1643",0.0955629151460623
"1644",0.102461848625846
"1645",0.0763731707859692
"1646",0.106219002684375
"1647",0.0905194271140122
"1648",0.0854242964633129
"1649",0.0944644159961733
"1650",0.0849715245360401
"1651",0.0767260096519874
"1652",0.103145096794976
"1653",0.0851617954805967
"1654",0.104980695742153
"1655",0.0892104939570093
"1656",0.0944164385979142
"1657",0.0770673638903765
"1658",0.0876071453588821
"1659",0.107894497900802
"1660",0.0840293541727564
"1661",0.0806774161128055
"1662",0.099228060365383
"1663",0.106792163175627
"1664",0.103717439767075
"1665",0.0875808145362489
"1666",0.0887832651593242
"1667",0.0886134120774642
"1668",0.0882631888656176
"1669",0.0983875508702105
"1670",0.0891347418082472
"1671",0.0867117998570003
"1672",0.103114060131046
"1673",0.0872510952247226
"1674",0.0972104966651696
"1675",0.0981130137907929
"1676",0.089232046951506
"1677",0.0985120165804178
"1678",0.0748762644127218
"1679",0.08531974922937
"1680",0.0893081960877695
"1681",0.0804318125055718
"1682",0.109843414904274
"1683",0.0811359111306863
"1684",0.0823418365020318
"1685",0.091069850535073
"1686",0.0910923226667159
"1687",0.0951791401556526
"1688",0.0806121813983091
"1689",0.0645588398275362
"1690",0.0946528108688388
"1691",0.105319992801368
"1692",0.073686863254393
"1693",0.095948088208583
"1694",0.0839775709106775
"1695",0.0908687636989611
"1696",0.090657548625613
"1697",0.092025675042554
"1698",0.0918803197468019
"1699",0.0889278434612436
"1700",0.103290077250985
"1701",0.100672519133222
"1702",0.0840365907455682
"1703",0.100102173371149
"1704",0.088846358833683
"1705",0.080331237710644
"1706",0.090830669964621
"1707",0.100339229645153
"1708",0.0911858265643433
"1709",0.102316690596292
"1710",0.0945249978355789
"1711",0.0900467248569448
"1712",0.0859739128404781
"1713",0.088770691499068
"1714",0.0889224140688997
"1715",0.0869483546612157
"1716",0.0963414969786978
"1717",0.0784398121036543
"1718",0.099923246079218
"1719",0.09622779068321
"1720",0.0990616463823202
"1721",0.0850373516818282
"1722",0.0850480371405044
"1723",0.0976560540264534
"1724",0.091627431007014
"1725",0.104156246080674
"1726",0.0805959415068986
"1727",0.0970266897429586
"1728",0.0911527503019191
"1729",0.102275459784926
"1730",0.0974571840771918
"1731",0.0906646373993271
"1732",0.0823205120624642
"1733",0.0939670536582759
"1734",0.0988738520126671
"1735",0.0895720137484588
"1736",0.0970016542232962
"1737",0.0851475218789779
"1738",0.0954002123224873
"1739",0.107113620791226
"1740",0.0793219491856687
"1741",0.0827277233005665
"1742",0.0940659622307347
"1743",0.0919691260814335
"1744",0.0805695577222852
"1745",0.0988196009553049
"1746",0.0783146190862688
"1747",0.0748103102115491
"1748",0.0950632294258587
"1749",0.0789392726151053
"1750",0.0961296647726606
"1751",0.08972585795706
"1752",0.0875924482807464
"1753",0.0900827790700135
"1754",0.0909134066220142
"1755",0.0946278629695795
"1756",0.0910750012494936
"1757",0.0902509106555734
"1758",0.0970760996952923
"1759",0.10083342907754
"1760",0.0884602354190778
"1761",0.101179050983325
"1762",0.0916634012076532
"1763",0.0908310787070645
"1764",0.0918790162027626
"1765",0.0794259143920118
"1766",0.0922269682549724
"1767",0.0846711553316905
"1768",0.0995340063581331
"1769",0.0988572033133849
"1770",0.0948931999410797
"1771",0.0742469766238899
"1772",0.0839155897940333
"1773",0.109761113952554
"1774",0.0948492067276038
"1775",0.0848385867691593
"1776",0.0826075583850411
"1777",0.0789189832641128
"1778",0.0996409403730541
"1779",0.0910632277757382
"1780",0.0941205939766782
"1781",0.106975800426922
"1782",0.0847977810439469
"1783",0.0922080477744586
"1784",0.0850274149038254
"1785",0.0939351622951332
"1786",0.0863228059121751
"1787",0.0935615006074375
"1788",0.0970005578999429
"1789",0.0918621203929054
"1790",0.0859550108938575
"1791",0.093334309816008
"1792",0.107820733487358
"1793",0.108636158358229
"1794",0.0997680588608013
"1795",0.0906671656868739
"1796",0.105319068525984
"1797",0.0904193153560916
"1798",0.0875273684707671
"1799",0.090046568720284
"1800",0.0978365084404566
"1801",0.0868917273137853
"1802",0.0964959961549313
"1803",0.100811694075356
"1804",0.0874643817745963
"1805",0.096002990493056
"1806",0.103744460031832
"1807",0.0902616148290285
"1808",0.111778680396055
"1809",0.0932896869810031
"1810",0.101242513595397
"1811",0.0892197557819442
"1812",0.0841928141536178
"1813",0.0852641584737606
"1814",0.0984732813318659
"1815",0.0843033315208148
"1816",0.0730769533908502
"1817",0.0850207722414606
"1818",0.0941017813744224
"1819",0.0748357282724975
"1820",0.0946452753387017
"1821",0.0848672772475004
"1822",0.0994672075761096
"1823",0.0999300536967644
"1824",0.0870807325192341
"1825",0.0914813418481759
"1826",0.105499006749043
"1827",0.0921586924224459
"1828",0.0880287276405719
"1829",0.0793577351339062
"1830",0.104664213678901
"1831",0.0917574796841795
"1832",0.0813828861995538
"1833",0.0780859666102062
"1834",0.102463186736914
"1835",0.0904713620218643
"1836",0.0899790123364775
"1837",0.0916295900092007
"1838",0.0845054348208861
"1839",0.0974764820008505
"1840",0.0905562049470019
"1841",0.0913052213856354
"1842",0.06779518924835
"1843",0.0973091347731682
"1844",0.0967942480409715
"1845",0.0961831213012831
"1846",0.0859401131305709
"1847",0.0998781328831264
"1848",0.104374269860972
"1849",0.0878173840547862
"1850",0.101885146427429
"1851",0.0991348055822891
"1852",0.0925816509888968
"1853",0.0906719108059784
"1854",0.0941258698509794
"1855",0.0862036030899104
"1856",0.0866938116898834
"1857",0.0941682793162733
"1858",0.0846603265942884
"1859",0.0976290752812648
"1860",0.0872403135521893
"1861",0.102915337111676
"1862",0.100966403551273
"1863",0.090895136511916
"1864",0.0975056990759461
"1865",0.0783131679312581
"1866",0.105037421339597
"1867",0.0957413528349588
"1868",0.0738336696277442
"1869",0.101188381790093
"1870",0.0881972822331108
"1871",0.0849228874873104
"1872",0.103467640475596
"1873",0.0806650200346993
"1874",0.0929332606412505
"1875",0.0990032679353092
"1876",0.0972798069541199
"1877",0.0930706735638302
"1878",0.0890133673795271
"1879",0.0967017181466084
"1880",0.113282843446788
"1881",0.0899824560272726
"1882",0.0836023587818233
"1883",0.0888401838497752
"1884",0.0864142576246699
"1885",0.0842249104783835
"1886",0.0941086362706547
"1887",0.0982267861627179
"1888",0.086243358177231
"1889",0.104236415861098
"1890",0.0930977056800267
"1891",0.0795483426355988
"1892",0.109649008631718
"1893",0.0857211363587465
"1894",0.102832493851145
"1895",0.0901240661234362
"1896",0.0933260342709127
"1897",0.0914609063631417
"1898",0.0929444850040021
"1899",0.0834372658045548
"1900",0.0884354560004718
"1901",0.0942651291466648
"1902",0.0995098297906176
"1903",0.102192802167236
"1904",0.10267053524967
"1905",0.0808188610129344
"1906",0.114121168275875
"1907",0.0864097268427303
"1908",0.0957909737979558
"1909",0.0791370845425567
"1910",0.0944136763187434
"1911",0.095147020680979
"1912",0.0960840579059334
"1913",0.0863255305706307
"1914",0.0837835928065246
"1915",0.090230649603867
"1916",0.0875234142216193
"1917",0.0742460613053492
"1918",0.0968809077798988
"1919",0.11016225813889
"1920",0.0965081226624962
"1921",0.088213065241786
"1922",0.08599037318992
"1923",0.0923181806451707
"1924",0.0876565364689492
"1925",0.0959954970928322
"1926",0.0879914767789522
"1927",0.0998696467892201
"1928",0.0846283478087355
"1929",0.096893115737089
"1930",0.0863135671225144
"1931",0.0826750159401199
"1932",0.0769528738795831
"1933",0.0862587456990849
"1934",0.0836616844325575
"1935",0.08448506082061
"1936",0.0871955270401961
"1937",0.0895745056003478
"1938",0.0864362954606486
"1939",0.0875283318651371
"1940",0.0926825310592453
"1941",0.0946054554368254
"1942",0.0884633297986823
"1943",0.0902169431572503
"1944",0.0864245203762072
"1945",0.0803903407140946
"1946",0.0841337239246503
"1947",0.0866335834374895
"1948",0.093217383404816
"1949",0.113328007334384
"1950",0.0866853455304969
"1951",0.0923577704108065
"1952",0.0873026652223399
"1953",0.0914357543423989
"1954",0.0891152276649307
"1955",0.0795314276540237
"1956",0.0929798373259553
"1957",0.0949896258246123
"1958",0.10051143511976
"1959",0.0879083480574775
"1960",0.0851801286812355
"1961",0.114121568606542
"1962",0.104928797885115
"1963",0.106420658785326
"1964",0.0856221133271419
"1965",0.0928608776229649
"1966",0.0908962192039306
"1967",0.105234299906162
"1968",0.0899189379938232
"1969",0.0975095195367316
"1970",0.0890486045548931
"1971",0.0775864311575752
"1972",0.0806890047958416
"1973",0.091859899127942
"1974",0.087005949718807
"1975",0.0993269892702022
"1976",0.075468566658312
"1977",0.0934105101635738
"1978",0.0858488450109617
"1979",0.0881924250984499
"1980",0.0701583049982838
"1981",0.0874785711908881
"1982",0.103348314097592
"1983",0.0819899106554419
"1984",0.0907922162790138
"1985",0.0923994869522593
"1986",0.0795308625323769
"1987",0.0852135276791043
"1988",0.10051431687505
"1989",0.111519561097492
"1990",0.0904165044250134
"1991",0.0928292260553506
"1992",0.0903545520278304
"1993",0.0927476518749921
"1994",0.100156915086347
"1995",0.0936687756855992
"1996",0.0787359112516873
"1997",0.0915996417518087
"1998",0.0908816632689938
"1999",0.097658856025
"2000",0.0702490300134756
"2001",0.0856995990308261
"2002",0.0921984492214401
"2003",0.0981426389137726
"2004",0.0938157062651882
"2005",0.113321019451289
"2006",0.0952980401366884
"2007",0.0900335101298642
"2008",0.0825182370462566
"2009",0.0890598719770685
"2010",0.0946765453959987
"2011",0.0881972213966962
"2012",0.105041704436219
"2013",0.104211036025186
"2014",0.0926810966055633
"2015",0.105086739876487
"2016",0.0963448836516715
"2017",0.0927792979981301
"2018",0.0833413927136849
"2019",0.0954250326459026
"2020",0.0904063034142793
"2021",0.0852362020659611
"2022",0.107048562498643
"2023",0.0898527527246398
"2024",0.0975844762015592
"2025",0.0928846235412262
"2026",0.0987633174657887
"2027",0.0810141811320592
"2028",0.0786147614555671
"2029",0.0869990669100864
"2030",0.10114131284713
"2031",0.0897398877173676
"2032",0.0963625571380056
"2033",0.0840376378012581
"2034",0.0812619307914227
"2035",0.0781934589616977
"2036",0.0818972663076872
"2037",0.102599520032948
"2038",0.100460208630463
"2039",0.0839331635822991
"2040",0.0811678812847008
"2041",0.0879051315138385
"2042",0.0934153928036527
"2043",0.106161389514634
"2044",0.0786700633504633
"2045",0.100421646555777
"2046",0.0950252621192192
"2047",0.0734360610891816
"2048",0.0975037682580589
"2049",0.0932907747245614
"2050",0.0964803548911303
"2051",0.0862301243088112
"2052",0.101413294800822
"2053",0.102251368188669
"2054",0.0894137349237872
"2055",0.0959127868608183
"2056",0.0912288536211201
"2057",0.10035608150908
"2058",0.0925385492887891
"2059",0.0981232385782404
"2060",0.0830470538583035
"2061",0.0883491107448168
"2062",0.105468060951446
"2063",0.106026875782118
"2064",0.0717625237944706
"2065",0.0958840766425843
"2066",0.0746107668521677
"2067",0.0972537498309887
"2068",0.0865018841840377
"2069",0.0924325553803534
"2070",0.099953714629
"2071",0.0777411594276875
"2072",0.0891065587281806
"2073",0.0831974752596901
"2074",0.0717940271962056
"2075",0.105810761428641
"2076",0.094923103212898
"2077",0.080511186845954
"2078",0.0928894953232598
"2079",0.0847334592874687
"2080",0.0931699747420066
"2081",0.0971362506268726
"2082",0.0929515517780878
"2083",0.11621762702399
"2084",0.0993036877139012
"2085",0.0830044208350738
"2086",0.0945969442528322
"2087",0.0920941724589218
"2088",0.101444879143555
"2089",0.101480414580718
"2090",0.102650790874719
"2091",0.103423529428089
"2092",0.0947033189876238
"2093",0.101740432395052
"2094",0.0982222274362351
"2095",0.0971517709542277
"2096",0.0856511421202563
"2097",0.0826334483939245
"2098",0.0987723421006245
"2099",0.102857236629806
"2100",0.103273380865482
"2101",0.0901303666472947
"2102",0.0916818074948884
"2103",0.0975454665488609
"2104",0.104990738526393
"2105",0.0947933216866545
"2106",0.0938151557763067
"2107",0.114604557197141
"2108",0.0883279131006836
"2109",0.0836907299121221
"2110",0.0756943833175513
"2111",0.0951171523607892
"2112",0.0959475205115187
"2113",0.098959434524163
"2114",0.100579371061118
"2115",0.109526241269804
"2116",0.0915624575936542
"2117",0.101694259080795
"2118",0.082961963719418
"2119",0.0925660558362792
"2120",0.0985309427588111
"2121",0.102488872199621
"2122",0.0833201560365466
"2123",0.103888173024107
"2124",0.0938869379450241
"2125",0.0954105939326773
"2126",0.0938693341908577
"2127",0.0996407804763971
"2128",0.0956755536757021
"2129",0.0944850230023235
"2130",0.0820556247553195
"2131",0.0898792558928932
"2132",0.0914050280510126
"2133",0.09979389769448
"2134",0.0873385943824033
"2135",0.0911640768466334
"2136",0.104327667421488
"2137",0.095012565501757
"2138",0.0740230170372052
"2139",0.10045658830061
"2140",0.0907523232382569
"2141",0.0930907653365569
"2142",0.0973585360565068
"2143",0.0859732815888373
"2144",0.0776348210108636
"2145",0.0978472096687279
"2146",0.0729730770588515
"2147",0.0904461376571019
"2148",0.0883775254666425
"2149",0.103653313034537
"2150",0.0895544154430504
"2151",0.0922336334741225
"2152",0.0753313061615306
"2153",0.0974955262102392
"2154",0.0961840837463885
"2155",0.0977661265009408
"2156",0.0846710535555473
"2157",0.09249310007454
"2158",0.105334241262448
"2159",0.102936991047767
"2160",0.0741340223898856
"2161",0.0996149456640203
"2162",0.092876562665106
"2163",0.0875974224286971
"2164",0.0845440644982447
"2165",0.0896081932920079
"2166",0.108819523488211
"2167",0.0744299334373318
"2168",0.0882421130202339
"2169",0.10784752777686
"2170",0.103880458210785
"2171",0.0937909382194048
"2172",0.0987940725768782
"2173",0.0897443727301384
"2174",0.0961294200074433
"2175",0.0785655853925302
"2176",0.104720575492036
"2177",0.0709928311529355
"2178",0.0910125188924305
"2179",0.0941300144487927
"2180",0.078545373943566
"2181",0.0874911237345548
"2182",0.0895344093787919
"2183",0.0933496114111822
"2184",0.0890999245900938
"2185",0.0925079166954316
"2186",0.0862858962422779
"2187",0.0773828916948316
"2188",0.0889804083687339
"2189",0.0736987297771992
"2190",0.103364828385833
"2191",0.100811580880813
"2192",0.0894725517788766
"2193",0.071506909679684
"2194",0.0863349870430683
"2195",0.0887341585202905
"2196",0.0814776815701171
"2197",0.0908014885976355
"2198",0.0809943811690095
"2199",0.096506679671523
"2200",0.0952000193486219
"2201",0.089233132758515
"2202",0.089707681790353
"2203",0.0954038674415749
"2204",0.103635444788562
"2205",0.0856330835739604
"2206",0.0845500903737022
"2207",0.105228551644723
"2208",0.0901471437155229
"2209",0.0906924275309462
"2210",0.086781251203391
"2211",0.0793099182510774
"2212",0.0815691310310467
"2213",0.0905629409740507
"2214",0.0766889914513473
"2215",0.113045418849158
"2216",0.0905058993377428
"2217",0.0932548388951345
"2218",0.090473138801899
"2219",0.0963428496522125
"2220",0.084012923378957
"2221",0.0801291063034131
"2222",0.0792175685316632
"2223",0.0868615960257832
"2224",0.0896148330149347
"2225",0.0905778276231708
"2226",0.0990333316453587
"2227",0.101852116474929
"2228",0.0778878391366922
"2229",0.085565148515162
"2230",0.0947247246475131
"2231",0.109074618406254
"2232",0.0915502197063089
"2233",0.0912184262101839
"2234",0.0919819208019371
"2235",0.102683768469675
"2236",0.116882565375137
"2237",0.10664103807078
"2238",0.0830324781128067
"2239",0.0992039066931906
"2240",0.0986816243785022
"2241",0.0951309074886691
"2242",0.0923245495852628
"2243",0.08833276494402
"2244",0.0928648897519945
"2245",0.102394018037892
"2246",0.0978772891301166
"2247",0.103353228069184
"2248",0.0757438198027953
"2249",0.0986573960421178
"2250",0.0942468283088986
"2251",0.10344121080789
"2252",0.10211468912914
"2253",0.0897514707008878
"2254",0.0933112060917535
"2255",0.0823889024064159
"2256",0.0989545069354281
"2257",0.0919385161408164
"2258",0.098895524970637
"2259",0.106145804897741
"2260",0.091494884461754
"2261",0.0918471353160678
"2262",0.077104937760704
"2263",0.099145117329207
"2264",0.096589521342842
"2265",0.0957591654322559
"2266",0.096168098711438
"2267",0.0943136412711051
"2268",0.0943626845283047
"2269",0.103637196817676
"2270",0.0968665755482394
"2271",0.0901316839954627
"2272",0.100720510330516
"2273",0.0859751061353869
"2274",0.105609499225543
"2275",0.089855309390003
"2276",0.0911850330065934
