task,x,y,visualization,accuracy,rank,time
Extremum,Ordinal,Numerical,BarChart,100,1,7
Extremum,Ordinal,Numerical,BarChart,100,1,17
Extremum,Ordinal,Numerical,BarChart,100,1,8
Extremum,Ordinal,Numerical,BarChart,100,1,4
Extremum,Ordinal,Numerical,BarChart,100,1,6
Extremum,Ordinal,Numerical,BarChart,100,1,29
Extremum,Ordinal,Numerical,BarChart,0,1,10
Extremum,Ordinal,Numerical,BarChart,100,1,9
Extremum,Ordinal,Numerical,BarChart,100,1,13
Extremum,Ordinal,Numerical,BarChart,100,1,10
Extremum,Ordinal,Numerical,BarChart,100,1,9
Extremum,Ordinal,Numerical,BarChart,100,1,7
Extremum,Ordinal,Numerical,BarChart,100,1,6
Extremum,Ordinal,Numerical,BarChart,100,1,10
Extremum,Ordinal,Numerical,BarChart,100,1,7
Extremum,Ordinal,Numerical,BarChart,100,1,6
Extremum,Ordinal,Numerical,BarChart,100,1,18
Extremum,Ordinal,Numerical,BarChart,100,1,6
Extremum,Ordinal,Numerical,BarChart,100,1,9
Extremum,Ordinal,Numerical,BarChart,100,1,9
Extremum,Nominal,Numerical,LineChart,100,1,10
Extremum,Nominal,Numerical,LineChart,100,1,6
Extremum,Nominal,Numerical,PieChart,100,1,16
Extremum,Nominal,Numerical,PieChart,100,1,9
Extremum,Nominal,Numerical,PieChart,100,1,5
Extremum,Ordinal,Numerical,PieChart,100,1,33
Extremum,Nominal,Numerical,Scatterplot,100,1,6
Extremum,Nominal,Numerical,Scatterplot,100,1,6
Extremum,Nominal,Numerical,Scatterplot,100,1,12
Extremum,Ordinal,Numerical,Scatterplot,100,1,15
Extremum,Ordinal,Numerical,Scatterplot,100,1,25
Extremum,Ordinal,Numerical,Scatterplot,100,1,7
Extremum,Nominal,Numerical,Table,100,1,10
Extremum,Nominal,Numerical,Table,100,1,38
Extremum,Nominal,Numerical,Table,100,1,5
Extremum,Nominal,Numerical,Table,100,1,13
Extremum,Nominal,Numerical,Table,100,1,7
Extremum,Nominal,Numerical,Table,100,1,20
Extremum,Nominal,Numerical,Table,100,1,12
Extremum,Nominal,Numerical,Table,100,1,10
Extremum,Nominal,Numerical,Table,100,1,7
Extremum,Nominal,Numerical,Table,100,1,9
Extremum,Nominal,Numerical,Table,100,1,17
Extremum,Nominal,Numerical,Table,100,1,10
Extremum,Numerical,Numerical,Table,100,1,41
Extremum,Numerical,Numerical,Table,100,1,23
Extremum,Numerical,Numerical,Table,100,1,10
Extremum,Numerical,Numerical,Table,100,1,24
Extremum,Numerical,Numerical,Table,100,1,18
Extremum,Numerical,Numerical,Table,0,1,16
Extremum,Numerical,Numerical,Table,100,1,28
Extremum,Numerical,Numerical,Table,100,1,19
Extremum,Numerical,Numerical,Table,100,1,31
Extremum,Numerical,Numerical,Table,0,1,17
Extremum,Numerical,Numerical,Table,100,1,26
Extremum,Numerical,Numerical,Table,0,1,34
Extremum,Numerical,Numerical,Table,100,1,12
Extremum,Ordinal,Numerical,Table,100,1,26
Extremum,Ordinal,Numerical,Table,100,1,41
Extremum,Ordinal,Numerical,Table,100,1,10
Extremum,Ordinal,Numerical,Table,100,1,13
Extremum,Ordinal,Numerical,Table,100,1,12
Extremum,Ordinal,Numerical,Table,100,1,8
Extremum,Ordinal,Numerical,Table,100,1,11
Extremum,Ordinal,Numerical,Table,100,1,78
Extremum,Ordinal,Numerical,Table,100,1,6
Extremum,Ordinal,Numerical,Table,100,1,16
Extremum,Ordinal,Numerical,Table,100,1,12
Extremum,Ordinal,Numerical,Table,100,1,8
Filter,Nominal,Numerical,BarChart,100,1,21
Filter,Nominal,Numerical,BarChart,100,1,13
Filter,Nominal,Numerical,BarChart,100,1,13
Filter,Nominal,Numerical,BarChart,100,1,25
Filter,Nominal,Numerical,BarChart,100,1,19
Filter,Nominal,Numerical,BarChart,100,1,19
Filter,Numerical,Numerical,BarChart,100,1,78
Filter,Numerical,Numerical,BarChart,100,1,37
Filter,Numerical,Numerical,BarChart,100,1,22
Filter,Numerical,Numerical,BarChart,0,1,54
Filter,Numerical,Numerical,BarChart,100,1,9
Filter,Numerical,Numerical,BarChart,100,1,27
Filter,Numerical,Numerical,BarChart,100,1,17
Filter,Numerical,Numerical,BarChart,100,1,15
Filter,Numerical,Numerical,BarChart,100,1,21
Filter,Numerical,Numerical,BarChart,0,1,8
Filter,Ordinal,Numerical,BarChart,100,1,8
Filter,Ordinal,Numerical,BarChart,100,1,19
Filter,Ordinal,Numerical,BarChart,100,1,9
Filter,Ordinal,Numerical,BarChart,100,1,14
Filter,Ordinal,Numerical,BarChart,100,1,14
Filter,Ordinal,Numerical,BarChart,100,1,8
Filter,Ordinal,Numerical,BarChart,100,1,9
Filter,Ordinal,Numerical,BarChart,100,1,14
Filter,Ordinal,Numerical,BarChart,100,1,18
Filter,Ordinal,Numerical,BarChart,100,1,9
Filter,Ordinal,Numerical,BarChart,100,1,11
Filter,Ordinal,Numerical,BarChart,100,1,37
Filter,Ordinal,Numerical,BarChart,100,1,23
Filter,Ordinal,Numerical,BarChart,100,1,11
Filter,Ordinal,Numerical,BarChart,100,1,22
Filter,Nominal,Numerical,PieChart,100,1,12
Filter,Nominal,Numerical,PieChart,100,1,38
Filter,Nominal,Numerical,PieChart,100,1,25
Filter,Nominal,Numerical,PieChart,100,1,18
Filter,Nominal,Numerical,PieChart,100,1,32
Filter,Nominal,Numerical,PieChart,100,1,32
Filter,Nominal,Numerical,PieChart,100,1,23
Filter,Nominal,Numerical,PieChart,100,1,32
Filter,Nominal,Numerical,PieChart,0,1,11
Filter,Nominal,Numerical,PieChart,100,1,19
Filter,Numerical,Numerical,PieChart,0,1,27
Filter,Numerical,Numerical,PieChart,100,1,15
Filter,Numerical,Numerical,PieChart,100,1,58
Filter,Numerical,Numerical,PieChart,100,1,8
Filter,Numerical,Numerical,PieChart,100,1,43
Filter,Numerical,Numerical,PieChart,100,1,20
Filter,Numerical,Numerical,PieChart,100,1,23
Filter,Ordinal,Numerical,PieChart,100,1,18
Filter,Ordinal,Numerical,PieChart,100,1,22
Filter,Ordinal,Numerical,PieChart,100,1,19
Filter,Ordinal,Numerical,PieChart,100,1,13
Filter,Ordinal,Numerical,PieChart,100,1,39
Filter,Ordinal,Numerical,PieChart,100,1,12
Filter,Ordinal,Numerical,PieChart,100,1,27
Filter,Ordinal,Numerical,PieChart,0,1,19
Filter,Ordinal,Numerical,PieChart,100,1,125
Filter,Ordinal,Numerical,PieChart,100,1,50
Filter,Ordinal,Numerical,PieChart,100,1,89
Filter,Ordinal,Numerical,PieChart,100,1,19
Filter,Ordinal,Numerical,PieChart,100,1,29
Filter,Nominal,Numerical,Scatterplot,100,1,38
Filter,Nominal,Numerical,Scatterplot,100,1,20
Filter,Nominal,Numerical,Scatterplot,100,1,23
Filter,Numerical,Numerical,Scatterplot,100,1,15
Filter,Numerical,Numerical,Scatterplot,100,1,29
Filter,Ordinal,Numerical,Scatterplot,100,1,21
Filter,Nominal,Numerical,Table,100,1,8
Filter,Nominal,Numerical,Table,100,1,8
Filter,Nominal,Numerical,Table,100,1,31
Filter,Nominal,Numerical,Table,0,1,2
Filter,Nominal,Numerical,Table,100,1,23
Filter,Nominal,Numerical,Table,100,1,19
Filter,Nominal,Numerical,Table,100,1,9
Filter,Nominal,Numerical,Table,100,1,20
Filter,Nominal,Numerical,Table,100,1,34
Filter,Nominal,Numerical,Table,100,1,22
Filter,Nominal,Numerical,Table,100,1,15
Filter,Nominal,Numerical,Table,100,1,21
Filter,Nominal,Numerical,Table,100,1,17
Filter,Nominal,Numerical,Table,100,1,21
Filter,Nominal,Numerical,Table,100,1,22
Filter,Nominal,Numerical,Table,100,1,15
Filter,Nominal,Numerical,Table,100,1,9
Filter,Numerical,Numerical,Table,100,1,20
Filter,Numerical,Numerical,Table,100,1,60
Filter,Numerical,Numerical,Table,0,1,17
Filter,Numerical,Numerical,Table,100,1,10
Filter,Numerical,Numerical,Table,100,1,43
Filter,Numerical,Numerical,Table,100,1,19
Filter,Numerical,Numerical,Table,100,1,19
Filter,Numerical,Numerical,Table,100,1,34
Filter,Numerical,Numerical,Table,100,1,21
Filter,Numerical,Numerical,Table,100,1,40
Filter,Numerical,Numerical,Table,100,1,22
Filter,Numerical,Numerical,Table,0,1,28
Filter,Numerical,Numerical,Table,100,1,32
Filter,Numerical,Numerical,Table,100,1,14
Filter,Numerical,Numerical,Table,100,1,30
Filter,Numerical,Numerical,Table,100,1,34
Filter,Numerical,Numerical,Table,100,1,23
Filter,Ordinal,Numerical,Table,100,1,34
Filter,Ordinal,Numerical,Table,100,1,1
Filter,Ordinal,Numerical,Table,100,1,28
Filter,Ordinal,Numerical,Table,100,1,24
Filter,Ordinal,Numerical,Table,100,1,11
Filter,Ordinal,Numerical,Table,100,1,19
Filter,Ordinal,Numerical,Table,100,1,34
Order,Nominal,Numerical,BarChart,100,1,24
Order,Nominal,Numerical,BarChart,100,1,30
Order,Nominal,Numerical,BarChart,100,1,12
Order,Nominal,Numerical,BarChart,100,1,6
Order,Nominal,Numerical,BarChart,100,1,5
Order,Nominal,Numerical,BarChart,100,1,27
Order,Nominal,Numerical,BarChart,100,1,50
Order,Nominal,Numerical,BarChart,100,1,9
Order,Nominal,Numerical,BarChart,100,1,44
Order,Nominal,Numerical,BarChart,100,1,37
Order,Nominal,Numerical,BarChart,100,1,23
Order,Nominal,Numerical,BarChart,100,1,22
Order,Nominal,Numerical,BarChart,100,1,24
Order,Nominal,Numerical,BarChart,100,1,19
Order,Nominal,Numerical,BarChart,0,1,14
Order,Nominal,Numerical,BarChart,100,1,35
Order,Nominal,Numerical,BarChart,100,1,23
Order,Nominal,Numerical,BarChart,100,1,24
Order,Numerical,Numerical,BarChart,100,1,50
Order,Numerical,Numerical,BarChart,100,1,43
Order,Numerical,Numerical,BarChart,100,1,16
Order,Numerical,Numerical,BarChart,100,1,22
Order,Numerical,Numerical,BarChart,100,1,16
Order,Numerical,Numerical,BarChart,0,1,24
Order,Numerical,Numerical,BarChart,100,1,55
Order,Numerical,Numerical,BarChart,100,1,28
Order,Numerical,Numerical,BarChart,100,1,18
Order,Numerical,Numerical,BarChart,100,1,24
Order,Numerical,Numerical,BarChart,100,1,55
Order,Numerical,Numerical,BarChart,100,1,28
Order,Numerical,Numerical,BarChart,100,1,51
Order,Numerical,Numerical,BarChart,100,1,15
Order,Numerical,Numerical,BarChart,100,1,25
Order,Numerical,Numerical,BarChart,100,1,16
Order,Numerical,Numerical,BarChart,100,1,15
Order,Numerical,Numerical,BarChart,100,1,19
Order,Numerical,Numerical,BarChart,100,1,28
Order,Numerical,Numerical,BarChart,100,1,14
Order,Numerical,Numerical,BarChart,100,1,19
Order,Numerical,Numerical,BarChart,100,1,28
Order,Ordinal,Numerical,BarChart,100,1,18
Order,Ordinal,Numerical,BarChart,100,1,30
Order,Ordinal,Numerical,BarChart,100,1,25
Order,Ordinal,Numerical,BarChart,100,1,8
Order,Ordinal,Numerical,BarChart,100,1,17
Order,Ordinal,Numerical,BarChart,100,1,29
Order,Ordinal,Numerical,BarChart,100,1,21
Order,Ordinal,Numerical,BarChart,100,1,25
Order,Ordinal,Numerical,BarChart,100,1,15
Order,Ordinal,Numerical,BarChart,100,1,10
Order,Ordinal,Numerical,BarChart,100,1,18
Order,Ordinal,Numerical,BarChart,100,1,9
Order,Ordinal,Numerical,BarChart,100,1,27
Order,Ordinal,Numerical,BarChart,100,1,12
Order,Ordinal,Numerical,BarChart,0,1,25
Order,Ordinal,Numerical,BarChart,100,1,10
Order,Ordinal,Numerical,BarChart,100,1,15
Order,Ordinal,Numerical,BarChart,100,1,10
Order,Ordinal,Numerical,BarChart,100,1,19
Order,Nominal,Numerical,LineChart,100,1,12
Order,Nominal,Numerical,LineChart,100,1,27
Order,Nominal,Numerical,LineChart,0,1,29
Order,Numerical,Numerical,LineChart,100,1,15
Order,Numerical,Numerical,LineChart,100,1,41
Order,Nominal,Numerical,PieChart,100,1,23
Order,Nominal,Numerical,PieChart,100,1,53
Order,Numerical,Numerical,PieChart,0,1,17
Order,Numerical,Numerical,PieChart,100,1,11
Order,Numerical,Numerical,PieChart,100,1,56
Order,Ordinal,Numerical,PieChart,0,1,23
Order,Ordinal,Numerical,PieChart,100,1,15
Order,Ordinal,Numerical,PieChart,0,1,63
Order,Ordinal,Numerical,PieChart,100,1,14
Order,Nominal,Numerical,Scatterplot,100,1,58
Order,Nominal,Numerical,Scatterplot,100,1,15
Order,Nominal,Numerical,Scatterplot,100,1,37
Order,Ordinal,Numerical,Scatterplot,100,1,11
Order,Nominal,Numerical,Table,100,1,36
Order,Nominal,Numerical,Table,100,1,18
Order,Nominal,Numerical,Table,100,1,35
Order,Nominal,Numerical,Table,100,1,24
Order,Nominal,Numerical,Table,0,1,28
Order,Nominal,Numerical,Table,0,1,8
Order,Nominal,Numerical,Table,100,1,27
Order,Nominal,Numerical,Table,100,1,37
Order,Nominal,Numerical,Table,100,1,28
Order,Nominal,Numerical,Table,100,1,28
Order,Numerical,Numerical,Table,0,1,9
Order,Numerical,Numerical,Table,100,1,21
Order,Numerical,Numerical,Table,100,1,50
Order,Numerical,Numerical,Table,100,1,18
Order,Numerical,Numerical,Table,0,1,32
Order,Numerical,Numerical,Table,0,1,43
Order,Numerical,Numerical,Table,0,1,42
Order,Numerical,Numerical,Table,100,1,35
Order,Numerical,Numerical,Table,100,1,42
Order,Ordinal,Numerical,Table,100,1,25
Order,Ordinal,Numerical,Table,100,1,39
Order,Ordinal,Numerical,Table,100,1,46
Order,Ordinal,Numerical,Table,100,1,16
Order,Ordinal,Numerical,Table,100,1,13
Order,Ordinal,Numerical,Table,100,1,25
Order,Ordinal,Numerical,Table,100,1,39
Order,Ordinal,Numerical,Table,100,1,29
Order,Ordinal,Numerical,Table,100,1,18
Order,Ordinal,Numerical,Table,100,1,19
Order,Ordinal,Numerical,Table,100,1,15
Order,Ordinal,Numerical,Table,100,1,22
Range,Nominal,Numerical,BarChart,100,1,13
Range,Nominal,Numerical,BarChart,100,1,27
Range,Nominal,Numerical,BarChart,100,1,12
Range,Nominal,Numerical,BarChart,100,1,27
Range,Numerical,Numerical,BarChart,100,1,31
Range,Numerical,Numerical,BarChart,100,1,14
Range,Numerical,Numerical,BarChart,100,1,24
Range,Numerical,Numerical,BarChart,100,1,12
Range,Numerical,Numerical,BarChart,100,1,28
Range,Numerical,Numerical,BarChart,0,1,23
Range,Ordinal,Numerical,BarChart,100,1,11
Range,Ordinal,Numerical,BarChart,100,1,43
Range,Ordinal,Numerical,BarChart,0,1,14
Range,Ordinal,Numerical,BarChart,100,1,59
Range,Ordinal,Numerical,BarChart,0,1,33
Range,Ordinal,Numerical,BarChart,100,1,33
Range,Nominal,Numerical,LineChart,100,1,12
Range,Nominal,Numerical,LineChart,100,1,14
Range,Nominal,Numerical,LineChart,100,1,14
Range,Numerical,Numerical,LineChart,100,1,13
Range,Numerical,Numerical,LineChart,0,1,26
Range,Numerical,Numerical,LineChart,100,1,20
Range,Numerical,Numerical,LineChart,100,1,13
Range,Numerical,Numerical,LineChart,0,1,7
Range,Numerical,Numerical,LineChart,100,1,22
Range,Ordinal,Numerical,LineChart,100,1,12
Range,Ordinal,Numerical,LineChart,100,1,17
Range,Ordinal,Numerical,LineChart,100,1,11
Range,Ordinal,Numerical,LineChart,100,1,9
Range,Nominal,Numerical,PieChart,100,1,8
Range,Nominal,Numerical,PieChart,100,1,9
Range,Nominal,Numerical,PieChart,100,1,21
Range,Nominal,Numerical,PieChart,100,1,27
Range,Nominal,Numerical,PieChart,0,1,11
Range,Nominal,Numerical,PieChart,100,1,15
Range,Nominal,Numerical,PieChart,100,1,12
Range,Numerical,Numerical,PieChart,100,1,12
Range,Numerical,Numerical,PieChart,100,1,8
Range,Numerical,Numerical,PieChart,100,1,19
Range,Numerical,Numerical,PieChart,0,1,18
Range,Numerical,Numerical,PieChart,100,1,18
Range,Numerical,Numerical,PieChart,100,1,11
Range,Ordinal,Numerical,PieChart,100,1,35
Range,Ordinal,Numerical,PieChart,100,1,19
Range,Ordinal,Numerical,PieChart,100,1,17
Range,Ordinal,Numerical,PieChart,100,1,25
Range,Ordinal,Numerical,PieChart,100,1,14
Range,Ordinal,Numerical,PieChart,100,1,12
Range,Ordinal,Numerical,PieChart,100,1,19
Range,Nominal,Numerical,Scatterplot,100,1,12
Range,Nominal,Numerical,Scatterplot,100,1,16
Range,Nominal,Numerical,Scatterplot,0,1,17
Range,Nominal,Numerical,Scatterplot,100,1,11
Range,Nominal,Numerical,Scatterplot,100,1,14
Range,Nominal,Numerical,Scatterplot,0,1,12
Range,Numerical,Numerical,Scatterplot,100,1,12
Range,Numerical,Numerical,Scatterplot,100,1,10
Range,Numerical,Numerical,Scatterplot,100,1,23
Range,Numerical,Numerical,Scatterplot,100,1,10
Range,Numerical,Numerical,Scatterplot,100,1,12
Range,Ordinal,Numerical,Scatterplot,100,1,9
Range,Ordinal,Numerical,Scatterplot,100,1,11
Range,Nominal,Numerical,Table,100,1,17
Range,Nominal,Numerical,Table,100,1,12
Range,Nominal,Numerical,Table,100,1,13
Range,Nominal,Numerical,Table,100,1,17
Range,Nominal,Numerical,Table,100,1,8
Range,Nominal,Numerical,Table,100,1,9
Range,Nominal,Numerical,Table,100,1,17
Range,Nominal,Numerical,Table,100,1,14
Range,Nominal,Numerical,Table,100,1,16
Range,Nominal,Numerical,Table,100,1,29
Range,Nominal,Numerical,Table,100,1,26
Range,Nominal,Numerical,Table,100,1,11
Range,Nominal,Numerical,Table,100,1,9
Range,Nominal,Numerical,Table,100,1,15
Range,Nominal,Numerical,Table,100,1,16
Range,Nominal,Numerical,Table,100,1,32
Range,Numerical,Numerical,Table,100,1,37
Range,Numerical,Numerical,Table,100,1,19
Range,Numerical,Numerical,Table,0,1,19
Range,Numerical,Numerical,Table,0,1,35
Range,Numerical,Numerical,Table,100,1,43
Range,Numerical,Numerical,Table,0,1,51
Range,Numerical,Numerical,Table,100,1,20
Range,Numerical,Numerical,Table,100,1,12
Range,Numerical,Numerical,Table,100,1,15
Range,Numerical,Numerical,Table,100,1,15
Range,Numerical,Numerical,Table,100,1,50
Range,Numerical,Numerical,Table,0,1,15
Range,Numerical,Numerical,Table,100,1,19
Range,Ordinal,Numerical,Table,0,1,9
Range,Ordinal,Numerical,Table,100,1,31
Range,Ordinal,Numerical,Table,100,1,11
Range,Ordinal,Numerical,Table,100,1,12
Range,Ordinal,Numerical,Table,100,1,7
Range,Ordinal,Numerical,Table,100,1,9
Range,Ordinal,Numerical,Table,100,1,54
Range,Ordinal,Numerical,Table,100,1,61
Range,Ordinal,Numerical,Table,100,1,23
Range,Ordinal,Numerical,Table,100,1,18
Range,Ordinal,Numerical,Table,100,1,9
Range,Ordinal,Numerical,Table,0,1,11
Range,Ordinal,Numerical,Table,100,1,8
Range,Ordinal,Numerical,Table,100,1,21
Range,Ordinal,Numerical,Table,100,1,12
Range,Ordinal,Numerical,Table,100,1,29
Range,Ordinal,Numerical,Table,100,1,30
Retrieve,Nominal,Numerical,BarChart,100,1,15
Retrieve,Nominal,Numerical,BarChart,100,1,5
Retrieve,Nominal,Numerical,BarChart,100,1,19
Retrieve,Numerical,Numerical,BarChart,100,1,25
Retrieve,Ordinal,Numerical,BarChart,100,1,15
Retrieve,Ordinal,Numerical,BarChart,100,1,13
Retrieve,Ordinal,Numerical,BarChart,100,1,7
Retrieve,Nominal,Numerical,PieChart,100,1,5
Retrieve,Nominal,Numerical,Table,100,1,14
Retrieve,Nominal,Numerical,Table,100,1,6
Retrieve,Nominal,Numerical,Table,100,1,17
Retrieve,Nominal,Numerical,Table,100,1,20
Retrieve,Nominal,Numerical,Table,100,1,3
Retrieve,Nominal,Numerical,Table,100,1,8
Retrieve,Nominal,Numerical,Table,100,1,8
Retrieve,Nominal,Numerical,Table,100,1,11
Retrieve,Nominal,Numerical,Table,100,1,5
Retrieve,Nominal,Numerical,Table,100,1,8
Retrieve,Nominal,Numerical,Table,100,1,23
Retrieve,Nominal,Numerical,Table,100,1,7
Retrieve,Nominal,Numerical,Table,100,1,20
Retrieve,Nominal,Numerical,Table,100,1,8
Retrieve,Nominal,Numerical,Table,100,1,11
Retrieve,Nominal,Numerical,Table,100,1,6
Retrieve,Nominal,Numerical,Table,100,1,8
Retrieve,Nominal,Numerical,Table,100,1,6
Retrieve,Nominal,Numerical,Table,100,1,10
Retrieve,Nominal,Numerical,Table,100,1,27
Retrieve,Nominal,Numerical,Table,100,1,5
Retrieve,Nominal,Numerical,Table,100,1,24
Retrieve,Nominal,Numerical,Table,100,1,10
Retrieve,Nominal,Numerical,Table,100,1,9
Retrieve,Nominal,Numerical,Table,100,1,10
Retrieve,Nominal,Numerical,Table,100,1,3
Retrieve,Nominal,Numerical,Table,100,1,6
Retrieve,Nominal,Numerical,Table,100,1,7
Retrieve,Nominal,Numerical,Table,100,1,3
Retrieve,Nominal,Numerical,Table,100,1,5
Retrieve,Nominal,Numerical,Table,100,1,24
Retrieve,Nominal,Numerical,Table,100,1,10
Retrieve,Numerical,Numerical,Table,100,1,13
Retrieve,Numerical,Numerical,Table,100,1,6
Retrieve,Numerical,Numerical,Table,100,1,25
Retrieve,Numerical,Numerical,Table,100,1,11
Retrieve,Numerical,Numerical,Table,100,1,25
Retrieve,Numerical,Numerical,Table,100,1,6
Retrieve,Numerical,Numerical,Table,100,1,4
Retrieve,Numerical,Numerical,Table,100,1,5
Retrieve,Numerical,Numerical,Table,100,1,11
Retrieve,Numerical,Numerical,Table,100,1,10
Retrieve,Numerical,Numerical,Table,0,1,13
Retrieve,Numerical,Numerical,Table,100,1,9
Retrieve,Numerical,Numerical,Table,100,1,9
Retrieve,Numerical,Numerical,Table,100,1,8
Retrieve,Numerical,Numerical,Table,100,1,8
Retrieve,Numerical,Numerical,Table,100,1,3
Retrieve,Numerical,Numerical,Table,100,1,8
Retrieve,Numerical,Numerical,Table,100,1,5
Retrieve,Numerical,Numerical,Table,100,1,7
Retrieve,Numerical,Numerical,Table,100,1,9
Retrieve,Numerical,Numerical,Table,100,1,14
Retrieve,Numerical,Numerical,Table,100,1,36
Retrieve,Numerical,Numerical,Table,100,1,5
Retrieve,Numerical,Numerical,Table,100,1,6
Retrieve,Numerical,Numerical,Table,100,1,7
Retrieve,Numerical,Numerical,Table,100,1,12
Retrieve,Numerical,Numerical,Table,100,1,8
Retrieve,Numerical,Numerical,Table,100,1,7
Retrieve,Numerical,Numerical,Table,100,1,7
Retrieve,Numerical,Numerical,Table,100,1,6
Retrieve,Numerical,Numerical,Table,100,1,10
Retrieve,Numerical,Numerical,Table,100,1,3
Retrieve,Numerical,Numerical,Table,100,1,5
Retrieve,Numerical,Numerical,Table,0,1,12
Retrieve,Numerical,Numerical,Table,100,1,5
Retrieve,Ordinal,Numerical,Table,100,1,11
Retrieve,Ordinal,Numerical,Table,100,1,19
Retrieve,Ordinal,Numerical,Table,100,1,10
Retrieve,Ordinal,Numerical,Table,100,1,35
Retrieve,Ordinal,Numerical,Table,100,1,5
Retrieve,Ordinal,Numerical,Table,100,1,6
Retrieve,Ordinal,Numerical,Table,100,1,6
Retrieve,Ordinal,Numerical,Table,100,1,9
Retrieve,Ordinal,Numerical,Table,0,1,7
Retrieve,Ordinal,Numerical,Table,100,1,5
Retrieve,Ordinal,Numerical,Table,100,1,17
Retrieve,Ordinal,Numerical,Table,100,1,10
Retrieve,Ordinal,Numerical,Table,100,1,7
Retrieve,Ordinal,Numerical,Table,100,1,3
Retrieve,Ordinal,Numerical,Table,100,1,7
